Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
541,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,2953.54451,2958.485312,4.940801999999621,3.3206,3.9408,0.6201999999999996,3.5706,3.673,0.10239999999999982,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.4283, 3.5523, 3.673, 3.788, 3.8936, 4.0113]","[3.4465000000000003, 3.5736000000000003, 3.6982, 3.8086, 3.9208, 4.0411]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
542,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2958.495110000001,2963.969412,5.47430200000008,3.8569,4.4743,0.6174000000000004,4.1069,4.2065,0.09959999999999967,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.0486, 3.1948000000000003, 3.3279, 3.9797, 4.0904, 4.2065, 4.3322, 4.4447, 4.572]","[3.0601000000000003, 3.2182, 3.3508, 3.9947, 4.1135, 4.2325, 4.3513, 4.4687, 4.5868]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
543,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2963.99641,2969.065312,5.06890199999998,3.3974,4.0689,0.6715,3.6474,3.8011,0.15370000000000014,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.5942000000000003, 2.7216, 2.8684000000000003, 3.5504, 3.8011, 3.9337, 4.0453]","[2.6174, 2.7430000000000003, 2.8764000000000003, 3.5728, 3.8223, 3.9565, 4.0699000000000005]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
544,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2969.07691,2973.987612,4.910701999999674,3.3206,3.9107,0.5900999999999996,3.5706,3.6429,0.07229999999999981,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.6144000000000003, 2.77, 3.6429, 3.8741, 3.9885, 4.1211]","[2.6227, 2.7939999999999996, 3.6678, 3.8954, 4.0077, 4.131]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
545,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2974.00091,2979.540212,5.53930199999968,3.4564000000000004,4.5393,1.0828999999999995,3.7064,4.2715000000000005,0.5651000000000002,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.801, 2.9274, 3.5101, 3.6301, 4.2715000000000005, 4.3904000000000005, 4.4961, 4.6077]","[2.8249, 2.9488000000000003, 3.5348, 3.6499, 4.2912, 4.4068000000000005, 4.5159, 4.6311]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
546,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,2979.55331,2984.838212,5.284902000000329,3.7267,4.2849,0.5582000000000003,3.9767,4.0171,0.040399999999999985,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.9334, 3.072, 3.1977, 4.0171, 4.1374, 4.2399, 4.3487, 4.4633, 4.6005]","[2.9458, 3.0897, 3.2125000000000004, 4.0368, 4.147, 4.2589000000000015, 4.3688, 4.4872000000000005, 4.6194000000000015]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
547,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,2984.86161,2990.401412,5.539802000000236,4.0178,4.5398000000000005,0.5220000000000002,4.2678,4.2715000000000005,0.0037000000000002586,aaa,aaa,1,,0,1,0,1,-70.0,"[4.2715000000000005, 4.3989, 4.5136, 4.6282000000000005, 4.7406000000000015, 4.8804]","[4.3054000000000014, 4.4251000000000005, 4.5433, 4.6565, 4.7717, 4.9004]","[2.7466, 3.2122, 3.3476000000000004, 3.4888000000000003]","[2.7666, 3.2312000000000003, 3.3701000000000003, 3.5090000000000003]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
548,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,2990.41271,2995.305012000001,4.892301999999745,3.3181000000000003,3.8923,0.5741999999999998,3.5681000000000003,3.624,0.05589999999999984,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5006000000000004, 3.6239999999999997, 3.7437, 3.8526, 3.9813]","[3.5264, 3.6575, 3.77, 3.8862, 4.0006]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
549,1,0.0,0,0,1,0.0,,1.0,,,0,2995.315010000001,3000.895112,5.580102000000352,3.3206,4.5801,1.2594999999999996,3.5706,4.5706000000000016,1.0000000000000004,iaa,iaa,1,,0,0,1,1,70.0,[],[],[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
550,1,,1,0,0,0.0,1.0,,1.0,,1,3000.92061,3005.897812,4.977202000000034,3.3206,3.9772,0.6565999999999996,3.5706,3.7094,0.1387999999999998,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7094, 3.8175, 3.82, 3.916, 4.0258]","[3.7265, 3.8196, 3.8293, 3.9354, 4.0424]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
551,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3005.92621,3011.008012,5.081801999999699,3.3206,4.0818,0.7612000000000001,3.5706,3.814,0.24339999999999984,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.8139999999999996, 3.9328, 4.0377, 4.1476000000000015]","[3.8341, 3.9502, 4.0578, 4.1714]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
552,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3011.01861,3016.0620120000012,5.043401999999787,3.3206,4.0434,0.7227999999999999,3.5706,3.7756,0.20500000000000007,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7756, 3.9013, 4.0041]","[3.7909, 3.9072, 4.0205]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
553,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3016.07951,3020.971712,4.8922019999999975,3.3181000000000003,3.8922,0.5740999999999996,3.5681000000000003,3.6239,0.05580000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6239, 3.6384, 3.7359, 3.8442, 3.9577, 4.1952, 4.3095]","[3.6375, 3.6438, 3.7591, 3.8692, 3.9796, 4.2165, 4.3254]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
554,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3020.991510000001,3025.837912,4.8464020000001256,3.3181000000000003,3.8464,0.5282999999999998,3.5681000000000003,3.5781,0.009999999999999787,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5781, 3.7055, 3.8127, 3.9253, 4.0398000000000005, 4.1693, 4.2823, 4.4086]","[3.6048, 3.7279, 3.8401, 3.9523, 4.0611000000000015, 4.1836, 4.3011, 4.4167000000000005]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
555,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,3025.8636100000012,3032.539012,6.675402000000304,3.3206,3.6754,0.3547999999999996,3.5706,3.6659,0.09529999999999994,iaa,iaa,1,,0,0,1,1,70.0,"[3.6659, 3.7977]","[3.697, 3.8115]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
556,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,3032.54851,3037.4977120000012,4.9492019999997865,3.3181000000000003,3.9492,0.6310999999999996,3.5681000000000003,3.6809,0.1128,aaa,aaa,1,,0,1,0,1,-70.0,"[2.2187, 3.5602, 3.6809, 3.8011, 3.9158, 4.0389, 4.1817]","[2.2355, 3.5805, 3.7132, 3.8313, 3.944, 4.0642000000000005, 4.1859]","[2.5769, 2.6925000000000003]","[2.5941, 2.7131000000000003]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
557,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3037.52401,3042.813012,5.289001999999981,3.6759,4.2890000000000015,0.6131000000000015,3.9259,4.0207000000000015,0.09480000000000023,aaa,aaa,1,,0,1,0,1,-70.0,"[3.8979, 4.0207000000000015, 4.1351, 4.2504, 4.3728]","[3.9222, 4.0513, 4.167, 4.2796, 4.3985]","[3.0114, 3.1469]","[3.0378000000000003, 3.1642]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
558,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3042.83631,3048.221812,5.3855020000000895,3.8072,4.3855,0.5783000000000005,4.0572,4.1177,0.06050000000000023,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.1599, 3.2782, 3.8584, 3.9955, 4.1177, 4.2330000000000005, 4.3498, 4.4633]","[3.1764, 3.3039, 3.8761, 4.0189, 4.1411, 4.2565, 4.3668000000000005, 4.4898]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
559,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3048.23101,3054.330412000001,6.099401999999827,4.5131000000000006,5.0994,0.5862999999999996,4.7631000000000006,4.8311,0.06799999999999963,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8311, 4.9639999999999995, 5.0914, 5.2248]","[4.867, 4.9971000000000005, 5.1167, 5.2486000000000015]","[2.8592, 2.9799, 3.2672000000000003, 3.3911, 3.8589, 3.9841]","[2.8766000000000003, 2.9868, 3.2819000000000003, 3.4212, 3.875, 4.0071]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
560,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3054.34151,3059.227912000001,4.886401999999634,3.3181000000000003,3.8864,0.5682999999999998,3.5681000000000003,3.6181,0.049999999999999815,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6181, 3.7434, 3.8617, 3.9924]","[3.6533, 3.773, 3.8961, 4.0199]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
561,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3059.26001,3064.6571120000012,5.3971019999999035,3.7755,4.3971,0.6215999999999999,4.0255,4.1288,0.10329999999999996,aaa,aaa,1,,0,1,0,1,-70.0,"[3.9968, 4.1288, 4.2494000000000005, 4.367, 4.4836, 4.613, 4.7404, 4.8796]","[4.0264, 4.1649, 4.2816, 4.3956, 4.5127000000000015, 4.644, 4.7679, 4.8954]","[3.1249, 3.2465, 3.8496]","[3.1462000000000003, 3.2754000000000003, 3.8624]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
562,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3064.66751,3069.779512,5.112001999999848,3.4964,4.112,0.6156000000000001,3.7464,3.8437,0.09729999999999972,aaa,aaa,1,,0,1,0,1,-70.0,"[3.6991, 3.8437, 3.9701, 4.0895, 4.2153, 4.3366, 4.4639999999999995, 4.7477]","[3.7337, 3.8798, 4.0001, 4.1189, 4.2421, 4.3676, 4.4879, 4.7532000000000005]","[2.8502, 2.9674, 3.5421]","[2.8681, 2.9954, 3.5606]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
563,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3069.78951,3074.643312,4.853802000000087,3.3181000000000003,3.8538,0.5356999999999998,3.5681000000000003,3.5855,0.01739999999999986,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5855, 3.7167, 3.8435, 3.9637, 4.0907, 4.221]","[3.6247, 3.7523, 3.8717, 3.9927, 4.1147, 4.2466]",[],[],20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
564,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3074.65261,3079.867412,5.214801999999963,3.5451,4.2148,0.6697000000000002,3.7951,3.9465,0.1514000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[2.6228, 3.7949, 3.9465, 4.0791, 4.1876, 4.3162, 4.4349]","[2.6541, 3.8316, 3.981, 4.1077, 4.2219999999999995, 4.3458000000000006, 4.4549]","[2.8924000000000003, 3.0161, 3.6422]","[2.9071, 3.0486, 3.6621]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
565,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3079.87921,3084.910512,5.031301999999869,3.3206,4.0313,0.7106999999999997,3.5706,3.7635,0.19289999999999985,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7635, 3.8897, 3.9899]","[3.7907, 3.9024, 4.0128]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
566,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3084.9315100000013,3090.267112,5.335602000000108,3.7222,4.3356,0.6134000000000004,3.9722,4.0678,0.09559999999999967,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.0689, 3.1932, 3.9615, 4.0678, 4.1902, 4.2913000000000014, 4.4109]","[3.0969, 3.2165000000000004, 3.9737, 4.0934, 4.2032, 4.3103, 4.4279]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
567,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3090.2865100000013,3095.543912,5.257402000000184,3.6458,4.2574000000000005,0.6116000000000006,3.8958,3.9896,0.09379999999999987,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.9894000000000003, 3.1168, 3.7595, 3.8704, 3.9896, 4.6705000000000005, 4.7878, 4.8969000000000005]","[3.0196, 3.1402, 3.7764, 3.8926, 4.0129, 4.6945000000000014, 4.8048, 4.9176]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
568,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3095.55461,3100.586612,5.03200199999992,3.3206,4.032,0.7113999999999998,3.5706,3.7642,0.1936,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7642, 3.7725, 3.8907, 4.0036000000000005, 4.1089, 4.2276]","[3.7674, 3.7834, 3.9066, 4.0183, 4.1319, 4.2527]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
569,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3100.60901,3105.583112000001,4.974101999999674,3.3206,3.9741,0.6534999999999997,3.5706,3.7063,0.13569999999999993,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.7063, 3.8319, 3.9336, 4.0415, 4.1601]","[3.7269, 3.8488, 3.9553, 4.0666, 4.184]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
570,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3105.59321,3111.000512,5.407302000000072,3.8013,4.4073,0.6060000000000003,4.0513,4.1389999999999985,0.08769999999999989,aaa,aaa,1,,0,1,0,1,-70.0,"[3.9937, 4.138999999999999, 4.2687, 4.3809000000000005, 4.5036000000000005, 4.6353, 4.7718]","[4.0139000000000005, 4.1709000000000005, 4.2958, 4.4163000000000014, 4.5489000000000015, 4.6759, 4.8011]","[3.0239999999999996, 3.1483000000000003, 3.2723, 3.8533, 5.3602]","[3.0370000000000004, 3.1754, 3.2904, 3.8602, 5.3781]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
571,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3111.01081,3116.003912,4.993101999999908,3.3181000000000003,3.9931,0.6749999999999998,3.5681000000000003,3.7248,0.15669999999999984,aaa,aaa,1,,0,1,0,1,-70.0,"[3.5661, 3.7248, 3.8531, 3.9702, 4.0936, 4.2263]","[3.5899, 3.7596, 3.8831, 3.9942, 4.1199, 4.2416]","[1.4491, 2.5107]","[1.4596, 2.5325]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
572,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3116.0140100000012,3121.403912,5.389902000000348,3.7828,4.3899,0.6071,4.0328,4.1221000000000005,0.0893000000000006,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.0182, 3.1420000000000003, 3.2538, 3.893, 4.0031, 4.1221000000000005, 4.2434, 4.3502, 4.4651000000000005]","[3.0311000000000003, 3.1603000000000003, 3.2782, 3.9052, 4.0286, 4.1455, 4.2641, 4.3739, 4.49]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
573,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,3121.413510000001,3126.424812,5.011302000000342,3.4171,4.0113,0.5942000000000003,3.6671,3.7430000000000003,0.0759000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[3.743, 3.8639, 3.9815, 4.096, 4.2177, 4.3575]","[3.7705, 3.8886, 4.0094, 4.1253, 4.2404, 4.3733]","[2.7621, 2.8881]","[2.7739999999999996, 2.9011]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
574,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3126.44011,3132.861412,6.421302000000197,4.8588000000000005,5.4213000000000005,0.5625,5.1088000000000005,5.1530000000000005,0.04420000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[5.1530000000000005, 5.2878, 5.3961000000000015, 5.5137, 5.6348, 5.7688000000000015, 5.882999999999999]","[5.1896, 5.3064, 5.4293000000000005, 5.5497000000000005, 5.6635, 5.7919, 5.9136000000000015]","[2.7003, 2.8109, 2.9366000000000003, 3.3673, 3.4890000000000003, 3.9171, 4.0403, 4.1974, 4.3298000000000005]","[2.7098, 2.8316000000000003, 2.9525, 3.3867000000000003, 3.516, 3.9298, 4.069, 4.2129, 4.3551]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
575,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,3132.89201,3138.791112,5.899101999999857,4.2535,4.899100000000002,0.6456000000000017,4.5035,4.6308,0.12729999999999994,aaa,aaa,1,,0,1,0,1,-70.0,"[4.4602, 4.4705, 4.6308, 4.758, 4.8673, 4.9886, 5.1086, 5.407, 5.5605]","[4.4675, 4.4830000000000005, 4.662, 4.7859, 4.9007000000000005, 5.0242, 5.1433, 5.4279, 5.5724]","[2.7812, 2.9049, 3.3405, 3.4614000000000003, 3.6055, 3.7245, 4.3151]","[2.7865, 2.9319, 3.3465000000000003, 3.4722, 3.6312, 3.752, 4.3213]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
576,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,3138.805810000001,3143.711812,4.906002000000171,3.3206,3.906,0.5853999999999999,3.5706,3.6382,0.0676000000000001,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[3.5097, 3.6382, 3.7549, 3.8695]","[3.5186, 3.6646, 3.778, 3.8925]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
577,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3143.721710000001,3148.675012,4.953302000000349,3.3842000000000003,3.9533,0.5690999999999997,3.6342,3.6855,0.0512999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[0.2514, 0.3691, 0.4884, 0.6219, 1.4197, 1.5344, 2.4345000000000003, 2.5635000000000003, 2.8552, 3.6855, 3.8051, 3.9196, 4.0312]","[0.2669, 0.3921, 0.5105000000000001, 0.6449, 1.4280000000000002, 1.5592, 2.4571, 2.5873, 2.8787000000000003, 3.7069, 3.8258, 3.9392, 4.0518]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
578,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,3148.68481,3154.411312,5.726501999999982,4.1701000000000015,4.7265000000000015,0.5564,4.4201000000000015,4.4587,0.03859999999999975,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[2.6790000000000003, 2.799, 2.9255, 3.3742, 3.5136000000000003, 3.6411, 4.3408, 4.4587, 4.5769, 4.6848, 4.7976, 4.9214]","[2.6839999999999997, 2.8129, 2.9485, 3.4008000000000003, 3.5378000000000003, 3.6649, 4.362, 4.4839, 4.5962000000000005, 4.7069, 4.8272, 4.9483000000000015]",20,0.5,2.0,0.5,1,0,1,0,1,/dev/ttyACM35,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod5,325,36010,325,1.6.2,325_stage_training_v2_20220127-092840,2022-01-27,09:28:49.098879,10:41:03.017355
