Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,ILDRep,P,Drug
5,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,46.49312800000001,55.20701800000001,8.71389,3.3206,4.3301,1.0094999999999996,4.4904,4.703600000000002,0.2132000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.703600000000002, 4.7139999999999995, 4.7142, 5.0783000000000005, 5.1767, 5.2776000000000005, 5.4043, 5.6393, 5.6562, 5.7503]","[4.7037, 4.7141, 4.7217, 5.1080000000000005, 5.2081, 5.3130000000000015, 5.4187, 5.6561, 5.6568000000000005, 5.7777]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
6,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,55.227528,64.140718,8.913190000000009,3.3206,4.3301,1.0094999999999996,4.4904,4.9029,0.4124999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.9029, 4.9145, 4.9221, 5.1897, 5.2168, 5.2902000000000005, 5.5009000000000015, 5.6172, 5.7242000000000015, 5.8332000000000015, 5.9658000000000015, 6.0788]","[4.9030000000000005, 4.9214, 4.9223, 5.2167, 5.2171, 5.3223, 5.5404, 5.6487, 5.7636, 5.8707, 5.9764, 6.1025]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
7,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,64.147028,73.099018,8.951989999999991,3.3181000000000003,4.3276,1.0095,4.4871,4.9425,0.4554,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9425, 5.0347, 5.3549000000000015, 5.4701, 5.5637, 5.6705000000000005, 5.7792]","[4.9426000000000005, 5.0418, 5.364, 5.4738000000000016, 5.5842, 5.7004, 5.8092000000000015]",[6.1212],[6.1367],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
8,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,73.116028,81.98161800000003,8.865589999999997,3.3206,4.3301,1.0094999999999996,4.4904,4.8553000000000015,0.3649000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8553000000000015, 4.8656000000000015, 4.9644, 4.9747, 4.9756, 4.9876000000000005, 4.9885, 4.9895000000000005, 4.9905, 4.9915, 5.0647, 5.0657000000000005, 5.0665, 5.0674, 5.0683, 5.0693, 5.0703000000000005, 5.1674000000000015, 5.2755, 5.3795, 5.4144000000000005, 5.606, 5.7204000000000015, 5.8463, 5.9528, 6.0896]","[4.8558, 4.8965000000000005, 4.9741, 4.9749, 4.9758, 4.9878, 4.9889, 4.9899, 4.9908, 4.9918000000000005, 5.0648, 5.0659, 5.067, 5.0681, 5.0691000000000015, 5.0701, 5.1009, 5.207000000000001, 5.3109, 5.4143, 5.4148000000000005, 5.6438000000000015, 5.7579, 5.8589, 5.9952000000000005, 6.1049000000000015]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
9,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,81.98912800000002,90.983118,8.993990000000009,3.3181000000000003,4.3276,1.0095,4.4871,4.9845000000000015,0.4974000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9845000000000015, 4.9886, 5.1018, 5.1959, 5.3106, 5.4229, 5.54, 5.6465000000000005]","[4.9846, 5.0119, 5.1159, 5.2274, 5.3424000000000005, 5.4632000000000005, 5.5752000000000015, 5.6772]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
10,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,90.994428,99.855218,8.860789999999994,3.3181000000000003,4.3276,1.0095,4.4871,4.8513,0.3642000000000003,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8513, 4.856, 4.9429, 4.9514000000000005, 5.1542, 5.1645, 5.2748, 5.3755000000000015, 5.4946, 5.8508, 5.8678]","[4.8514, 4.8626000000000005, 4.9435, 4.9544000000000015, 5.155200000000002, 5.1877, 5.3026, 5.4137, 5.5147, 5.854500000000002, 5.8765]","[6.1023000000000005, 6.221100000000002]","[6.1239, 6.2448000000000015]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
11,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,99.870228,108.698018,8.82779000000001,3.3206,4.3301,1.0094999999999996,4.4904,4.8175,0.3270999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8175, 4.8284, 5.0947000000000005, 5.1892000000000005, 5.2914, 5.4009, 5.5162, 5.7691]","[4.8176000000000005, 4.8338, 5.1253, 5.2237, 5.3218000000000005, 5.4399000000000015, 5.5568, 5.7926]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
12,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,108.705628,117.796818,9.091189999999996,3.3206,4.3301,1.0094999999999996,4.4904,5.0809000000000015,0.5905000000000005,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.0809000000000015, 5.0913, 5.0998, 5.399, 5.4137, 5.4158, 5.5019, 5.616700000000002, 5.6297000000000015, 5.6307, 5.7271, 5.727600000000002, 6.0896, 6.1177]","[5.0813000000000015, 5.0994, 5.0999, 5.4136000000000015, 5.4155000000000015, 5.4162, 5.5245000000000015, 5.6295, 5.6305000000000005, 5.6313, 5.7274, 5.7514, 6.1176, 6.1183000000000005]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
13,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,117.812628,126.538918,8.726289999999992,3.3206,4.3301,1.0094999999999996,4.4904,4.716,0.2256,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.716, 4.8027000000000015, 4.8966, 4.9976, 5.1015000000000015, 5.2056, 5.3058000000000005, 5.5291000000000015, 5.6434000000000015, 5.8996]","[4.7161, 4.8282, 4.9336, 5.0361, 5.1393, 5.2421000000000015, 5.346, 5.5681, 5.6863, 5.9297]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
14,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,126.557228,135.533818,8.976590000000002,3.3181000000000003,4.3276,1.0095,4.4871,4.9671,0.4800000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9671, 4.9694, 5.1690000000000005, 5.2701, 5.3721000000000005, 5.4804, 5.5846, 5.6911000000000005, 5.8006]","[4.9672, 4.9792000000000005, 5.1743000000000015, 5.2797, 5.3922, 5.4979000000000005, 5.5993, 5.7113000000000005, 5.8161000000000005]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
15,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,135.54372800000002,144.413818,8.870090000000006,3.3206,4.3301,1.0094999999999996,4.4904,4.8598,0.3693999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8598, 4.8708, 4.9700000000000015, 4.9707, 4.9716000000000005, 4.9729, 4.974, 4.9758, 4.9769000000000005, 5.1588, 5.2589000000000015, 5.477600000000002, 5.4987, 5.5, 5.7307000000000015]","[4.8599000000000006, 4.8882, 4.9702, 4.9714, 4.9724, 4.973, 4.9741, 4.9761000000000015, 4.9772, 5.1894, 5.2871000000000015, 5.4983, 5.4993, 5.5001000000000015, 5.7363]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
16,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,144.440028,153.425218,8.985189999999989,3.3181000000000003,4.3276,1.0095,4.4871,4.975700000000002,0.4886000000000008,aaa,aaa,1,,0,1,0,1,-70.0,"[4.975700000000002, 4.9803000000000015, 5.0806, 5.1852, 5.2857, 5.3882, 5.5025, 5.6036]","[4.9758, 4.9879000000000016, 5.0921, 5.206, 5.3117, 5.4125000000000005, 5.5238000000000005, 5.6205]","[5.9345, 5.9424]","[5.942, 5.9428]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
17,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,153.455328,162.414218,8.958889999999998,3.3181000000000003,4.3276,1.0095,4.4871,4.9494,0.4622999999999999,aaa,aaa,1,,0,1,0,1,-70.0,"[4.9494, 4.9582000000000015, 5.1658, 5.3731, 5.4866, 5.5993]","[4.9496, 4.9806, 5.1851, 5.4057, 5.5146000000000015, 5.6221000000000005]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
18,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,162.456028,171.507818,9.051789999999984,3.3206,4.3301,1.0094999999999996,4.4904,5.0415,0.5510999999999999,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[5.0415, 5.4551, 5.4743, 5.4755, 5.4765000000000015, 5.6796000000000015, 5.6993, 5.7955000000000005, 5.7963000000000005, 5.7995, 5.9022000000000014, 5.9244, 6.0163, 6.2386, 6.2665000000000015, 6.5828000000000015]","[5.0416, 5.4741, 5.4749, 5.476, 5.4766, 5.6991000000000005, 5.6999, 5.7961, 5.7991, 5.7998, 5.9239999999999995, 5.9248, 6.0409000000000015, 6.266100000000002, 6.2669000000000015, 6.6189]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
19,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,171.525128,180.673718,9.148590000000011,3.3181000000000003,4.3276,1.0095,4.4871,5.1391,0.6520000000000001,aaa,aaa,1,,0,1,0,1,-70.0,"[5.1391, 5.2158000000000015, 5.5678, 5.6622, 5.7765, 6.386500000000002, 6.4952000000000005]","[5.1392000000000015, 5.247999999999999, 5.5782, 5.6897, 5.8039000000000005, 6.42, 6.5230000000000015]",[6.8462000000000005],[6.8726],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
20,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,180.680128,189.507918,8.827789999999991,3.3206,4.3301,1.0094999999999996,4.4801,4.8175,0.3373999999999997,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.8175, 5.1144, 5.1302, 5.1326, 5.2184, 5.2354, 5.4324, 5.5323, 5.5592000000000015, 5.5604000000000005, 5.6401, 5.7448000000000015, 5.9764, 5.9982000000000015, 6.0856, 6.2203, 6.3267000000000015, 6.801500000000001, 6.802300000000002, 6.8032]","[4.8176000000000005, 5.1301000000000005, 5.1308, 5.1328000000000005, 5.235, 5.2358, 5.4327000000000005, 5.559, 5.5599, 5.5607000000000015, 5.6715, 5.7758, 5.997999999999999, 5.9989, 6.1198000000000015, 6.2388, 6.3528, 6.801900000000002, 6.803, 6.8069000000000015]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
21,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,189.525828,198.399418,8.873590000000009,3.3181000000000003,4.3276,1.0095,4.4776,4.8641000000000005,0.3865000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8641000000000005, 4.8737, 4.8755000000000015, 5.1137000000000015, 5.2094000000000005, 5.3178, 5.4249, 5.5394000000000005]","[4.8642, 4.8738, 4.9076, 5.1264, 5.2449, 5.3529, 5.4615, 5.5736]","[5.8806, 5.987500000000002]","[5.9079999999999995, 6.0162]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
22,0,1.0,0,1,0,,0.0,1.0,1.0,0.0,1,198.455028,209.381818,10.926790000000011,3.3318000000000003,4.3413,1.0095,4.4913,4.9173,0.42600000000000016,dxt,dxt,1,,0,1,1,2,-2.0,[],[],"[4.9173, 4.9583]","[4.9582000000000015, 4.9588]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,2.0,0.15,
23,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,209.398028,218.23591800000003,8.837889999999987,3.3181000000000003,4.3276,1.0095,4.4776,4.8284,0.35080000000000044,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8284, 4.8290000000000015, 4.9599, 5.0791, 5.1843, 5.302300000000002, 5.405200000000002]","[4.8287, 4.8721000000000005, 4.9846, 5.1048, 5.2232, 5.3298000000000005, 5.4481]",[5.6451],[5.6746],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
24,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,218.263128,229.217718,10.954589999999996,3.3206,4.3301,1.0094999999999996,4.4801,4.9451,0.4649999999999999,iaa,iaa,1,,0,0,1,1,70.0,[4.9451],[5.0012],"[5.2401, 5.2552, 5.2565, 5.2575]","[5.2551000000000005, 5.255800000000002, 5.2566000000000015, 5.2576]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
25,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,229.226828,238.088818,8.861989999999992,3.3181000000000003,4.3276,1.0095,4.4776,4.8525,0.3749000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.8525, 4.8557000000000015, 4.9745, 4.9894, 5.1067, 5.1262, 5.2139000000000015, 5.336, 5.5863000000000005, 5.6102, 5.6337, 5.7248, 5.8580000000000005]","[4.8526, 4.8908000000000005, 4.9801, 5.0032000000000005, 5.1217000000000015, 5.13, 5.2534, 5.3614000000000015, 5.5979, 5.6193, 5.6356, 5.7797, 5.8964]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
26,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,238.125328,246.876718,8.751390000000015,3.3181000000000003,4.3276,1.0095,4.4776,4.7419,0.2643000000000004,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7419, 4.743, 4.8629000000000016, 4.9649, 5.0737000000000005, 5.1833, 5.3002, 5.7841000000000005, 5.9125000000000005, 6.0346, 6.4823, 6.5936]","[4.7421000000000015, 4.7878, 4.8855, 4.9967000000000015, 5.1065000000000005, 5.2183, 5.3273, 5.8127, 5.9487000000000005, 6.0524, 6.503500000000002, 6.6184]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
27,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,246.888328,255.636218,8.747890000000012,3.3181000000000003,4.3276,1.0095,4.4776,4.7384,0.2608000000000006,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7384, 4.7407, 4.8494, 4.9447, 5.0505, 5.1531, 5.2616000000000005, 5.5053, 5.6236000000000015, 5.7341000000000015]","[4.7385, 4.7757000000000005, 4.8728, 4.9755, 5.0793, 5.1859, 5.2879000000000005, 5.5579, 5.6645, 5.7805]","[6.1057000000000015, 6.1241]","[6.1238, 6.1245]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
28,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,255.646628,264.427618,8.780990000000003,3.3181000000000003,4.3276,1.0095,4.4776,4.7715000000000005,0.2939000000000007,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7715000000000005, 4.8541, 4.8579, 4.9733, 5.0744, 5.1849, 5.2996, 5.4123, 5.5242]","[4.7717, 4.8544, 4.8971, 4.9990000000000006, 5.1127, 5.224, 5.3417, 5.4517000000000015, 5.560300000000002]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
29,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,264.450628,275.346218,10.895590000000027,3.3206,4.3301,1.0094999999999996,4.4801,4.8861,0.4059999999999997,iaa,iaa,1,,0,0,1,1,70.0,"[4.8861, 5.0138, 5.1463, 5.2655, 5.4022000000000014, 5.5411, 6.0536]","[4.9315000000000015, 5.0583, 5.1595, 5.3157000000000005, 5.4381, 5.5659, 6.0679]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
30,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,275.355828,286.1231180000001,10.767290000000004,3.3206,4.3301,1.0094999999999996,4.4801,4.7578000000000005,0.2777000000000003,iaa,iaa,1,,0,0,1,1,70.0,"[4.7578000000000005, 4.8001000000000005, 4.8792]","[4.7989999999999995, 4.801, 4.9289000000000005]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
31,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,286.130428,297.0203180000001,10.889889999999983,3.3206,4.3301,1.0094999999999996,4.4801,4.8804,0.4002999999999997,iaa,iaa,1,,0,0,1,1,70.0,[4.8804],[4.9363],[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
32,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,297.146228,307.897918,10.751689999999995,3.3331,4.3426,1.0095,4.4926,4.7422,0.24960000000000004,euz,euz,1,,0,1,1,2,0.0,"[4.7422, 4.8406]","[4.7485, 4.8925]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-0.0,0.15,
33,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,307.929528,316.738918,8.809390000000008,3.3206,4.3301,1.0094999999999996,4.4801,4.7991,0.31899999999999995,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7991, 4.8098, 5.0261000000000005, 5.0269, 5.0276000000000005, 5.1171000000000015, 5.2248, 5.3344000000000005, 5.5944, 5.7102, 5.8333, 5.957000000000001, 6.0821000000000005, 6.2121, 6.3204, 6.4412, 6.5647, 6.691000000000002, 6.7228]","[4.7992, 4.8305, 5.0263, 5.0273, 5.0373, 5.1534, 5.2620000000000005, 5.3814, 5.6362000000000005, 5.7493, 5.8715, 5.9985, 6.1172, 6.2466, 6.346500000000002, 6.4887000000000015, 6.6051, 6.7227000000000015, 6.7233]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
34,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,316.752528,325.516618,8.76409000000001,3.3206,4.3301,1.0094999999999996,4.4801,4.7538,0.27369999999999983,iaa,iaa,1,,0,0,1,1,70.0,[],[],"[4.7538, 4.7647, 4.9096, 5.032100000000002, 5.1714, 5.2229, 5.2359, 5.4627]","[4.7543000000000015, 4.7833000000000006, 4.9195, 5.0755, 5.2227000000000015, 5.2233, 5.2594, 5.5041]",20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
35,0,0.0,1,0,0,,1.0,1.0,0.0,0.0,1,325.528428,334.292118,8.763689999999997,3.3181000000000003,4.3276,1.0095,4.4776,4.7542,0.2766000000000002,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7542, 4.8481000000000005, 4.9653, 5.072500000000002, 5.1714, 5.285, 5.3973, 5.5057]","[4.7543000000000015, 4.8808, 4.9777000000000005, 5.0879, 5.2062, 5.3185, 5.4338000000000015, 5.5463000000000005]",[5.7451],[5.7604000000000015],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,-70.0,0.15,
36,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,334.302128,343.077718,8.775590000000022,3.3181000000000003,4.3276,1.0095,4.4776,4.766100000000002,0.2885000000000009,aaa,aaa,1,,0,1,0,1,-70.0,"[4.766100000000002, 4.7801, 4.8678, 4.9849000000000006, 5.0785, 5.189500000000002, 5.2991, 5.4039]","[4.7662, 4.7898000000000005, 4.8912, 4.988, 5.1103000000000005, 5.2227000000000015, 5.3342, 5.4417]",[5.7665000000000015],[5.7829000000000015],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
37,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,343.129928,351.930518,8.80059,3.3181000000000003,4.3276,1.0095,4.4776,4.7911,0.31350000000000033,aaa,aaa,1,,0,1,0,1,-70.0,"[4.7911, 4.8043000000000005, 4.8885000000000005, 5.003, 5.1108, 5.2223000000000015, 5.3393000000000015, 5.3679000000000014]","[4.7912, 4.8154, 4.9238, 5.0305, 5.1463, 5.2529, 5.3669, 5.3711]",[],[],20,0.5,2.0,0.5,4,4,1,0,0,/dev/ttyACM37,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod7,327,36002,327,1.6.2,327_stage_training_v2_20220221-110530,2022-02-21,11:05:39.592942,11:29:34.823676,70.0,0.15,
