Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,P,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,RespWin,ITI,WarmUp,RecoveryMode,Drug
71,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,642.441728,651.338118,8.896389999999998,3.3289,4.3384,1.0095,4.4884,4.8854000000000015,0.3970000000000001,czi,czi,1,,0,1,0,1,-4.0,4.0,"[4.8854000000000015, 5.0223, 5.1186, 5.2429000000000014, 5.3706000000000005, 5.4975000000000005]","[4.9212, 5.0228, 5.1574, 5.2849, 5.407, 5.5364]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
72,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,651.381328,660.2850179999998,8.903689999999981,3.3206,4.3301,1.0094999999999996,4.4801,4.8937,0.41359999999999975,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8937, 4.8950000000000005, 5.0438, 5.1577, 5.2916, 5.4398, 5.5819, 5.7355, 5.8947, 6.0578]","[4.8939, 4.9319000000000015, 5.0571, 5.1985, 5.34, 5.4864000000000015, 5.6424, 5.7951000000000015, 5.9627, 6.1342]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
73,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,660.309328,669.094718,8.785389999999893,3.3206,4.3301,1.0094999999999996,4.4801,4.7754,0.2953000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.7754, 4.7764000000000015, 4.9037000000000015, 4.9103, 5.0200000000000005, 5.1358000000000015, 5.2681, 5.4228000000000005, 5.5669, 5.7156]","[4.7756, 4.8018, 4.9063, 4.9126, 5.045, 5.1809, 5.3252000000000015, 5.4749, 5.622999999999999, 5.7723]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
74,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,669.126828,677.964118,8.837289999999939,3.3181000000000003,4.3276,1.0095,4.4776,4.8263,0.3487,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.8263, 5.0531000000000015, 5.1841, 5.3046000000000015, 5.4378, 5.5711]","[4.8521, 5.0926, 5.2218, 5.3494, 5.4821, 5.6126000000000005]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
75,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,678.003728,686.836818,8.83308999999997,3.3181000000000003,4.3276,1.0095,4.4776,4.8221,0.34450000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.8221, 4.9566, 5.0902, 5.2162000000000015, 5.3444, 5.4779]","[4.8522, 4.9987, 5.1385000000000005, 5.2666, 5.3936, 5.516]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
76,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,686.8563280000002,697.7619179999997,10.905590000000077,3.3283,4.3378000000000005,1.0095000000000005,4.4878,4.8961000000000015,0.40830000000000055,fui,fui,1,,0,1,1,2,2.0,-2.0,"[4.8961000000000015, 5.0415]","[4.9438, 5.0950000000000015]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
77,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,697.791728,706.697018,8.90528999999992,3.3181000000000003,4.3276,1.0095,4.4776,4.8943,0.4167000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.8943, 5.0322000000000005, 5.151000000000002, 5.2806000000000015, 5.4251000000000005]","[4.9407000000000005, 5.0698, 5.2010000000000005, 5.3290000000000015, 5.4689000000000005]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
78,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,706.7214280000003,715.6641179999997,8.942690000000084,3.3206,4.3301,1.0094999999999996,4.4801,4.9327000000000005,0.4526000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.9327000000000005, 4.9338000000000015, 5.0709, 5.2053, 5.3253, 5.4673, 5.6216, 5.7729, 5.9338000000000015, 6.0924000000000005]","[4.9329, 4.9620000000000015, 5.0876, 5.2239, 5.3721000000000005, 5.5223, 5.6743000000000015, 5.8308, 5.9971000000000005, 6.1679]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
79,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,715.729328,724.701518,8.972189999999955,3.3206,4.3301,1.0094999999999996,4.4801,4.9622,0.4821,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.9622, 4.9663, 5.1153, 5.2428, 5.397, 5.5378, 5.6842000000000015, 5.8569, 6.0165000000000015, 6.1745, 6.3345]","[4.9623, 5.0013000000000005, 5.151000000000002, 5.3005, 5.4492, 5.5952, 5.7481, 5.9122, 6.0788, 6.234, 6.4087000000000005]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
80,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,724.724628,733.628818,8.90418999999997,3.3181000000000003,4.3276,1.0095,4.4776,4.8932,0.4156000000000004,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.8932, 5.0277, 5.1405, 5.2666, 5.3994, 5.5349]","[4.9237, 5.0559, 5.1868, 5.3106, 5.4469, 5.5781]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
81,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,733.6901280000003,742.5739179999997,8.88379000000009,3.3206,4.3301,1.0094999999999996,4.4801,4.8738,0.3937,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8738, 4.876, 5.042, 5.1720000000000015, 5.3180000000000005, 5.4687, 5.6213000000000015, 5.7864, 5.9528]","[4.8740000000000006, 4.928999999999999, 5.0760000000000005, 5.226, 5.3726, 5.5267, 5.6907000000000005, 5.8537, 6.0151]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
82,1,1.0,0,1,0,0.0,0.0,1.0,0.0,0.0,1,742.603528,753.591218,10.987690000000043,3.3292,4.3387,1.0095,4.4887000000000015,4.9782,0.4894999999999996,gku,gku,1,,0,1,1,2,4.0,4.0,"[4.9782, 5.1145000000000005]","[5.0280000000000005, 5.1602000000000015]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
83,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,753.622928,762.612318,8.989389999999958,3.3206,4.3301,1.0094999999999996,4.4801,4.9794,0.4992999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.9794, 4.981800000000002, 5.1288, 5.2490000000000006, 5.3868, 5.5378, 5.685300000000002, 5.8333, 5.9896]","[4.9795, 5.0228, 5.1497, 5.2895, 5.4368, 5.5901000000000005, 5.7457, 5.8953000000000015, 6.0577000000000005]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
84,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,762.680428,771.523418,8.842989999999986,3.3248,4.3343,1.0094999999999996,4.4843,4.832,0.3476999999999997,bbu,bbu,1,,0,1,0,1,-8.0,-8.0,"[4.832, 4.961, 5.0813000000000015, 5.2089, 5.3396]","[4.8614000000000015, 4.9996, 5.1262, 5.2557, 5.3765]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
85,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,771.5488280000003,780.366318,8.817490000000019,3.3181000000000003,4.3276,1.0095,4.4776,4.8065000000000015,0.3289000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.8065000000000015, 4.9281000000000015, 4.9294, 5.0557, 5.1763, 5.2986, 5.4336]","[4.8315, 4.9285000000000005, 4.9619, 5.0955, 5.2204000000000015, 5.3481000000000005, 5.4783]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
86,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,780.400128,789.253918,8.853790000000004,3.3206,4.3301,1.0094999999999996,4.4801,4.8438,0.3636999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8438, 4.8451, 4.9761000000000015, 5.0945, 5.0962000000000005, 5.223, 5.3677, 5.5121, 5.6572000000000005, 5.8095, 5.9666000000000015, 6.1337, 6.2996, 6.4622, 6.6212]","[4.843999999999999, 4.8725000000000005, 4.9979000000000005, 5.0948, 5.1324000000000005, 5.2732, 5.4159000000000015, 5.5662, 5.7242000000000015, 5.8784, 6.0415, 6.2026, 6.3547, 6.5132, 6.682]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
87,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,789.279528,798.172518,8.892989999999939,3.3206,4.3301,1.0094999999999996,4.4801,4.883,0.4028999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.883, 4.8845, 5.0328, 5.152, 5.2905000000000015, 5.4415, 5.5914, 5.7548, 6.1608, 6.3500000000000005]","[4.8832, 4.9277000000000015, 5.0566, 5.1974, 5.3428, 5.5005000000000015, 5.6591000000000005, 5.8091, 6.2332, 6.4149]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
88,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,798.187628,807.1088179999997,8.921190000000024,3.3306,4.3401000000000005,1.0095000000000005,4.4901,4.9112,0.4211,hzj,hzj,1,,0,0,1,1,8.0,8.0,[],[],"[4.9112, 4.9126, 5.0457, 5.1754000000000016, 5.3112, 5.4504, 5.6029, 5.7678, 5.9221, 6.0924000000000005]","[4.9114, 4.9463, 5.0801, 5.2178, 5.3629999999999995, 5.5126, 5.6707, 5.8337, 5.9836, 6.0988000000000016]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
89,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,807.1494280000003,818.1174179999997,10.9679900000001,3.33,4.3395,1.0095,4.4895000000000005,4.9585,0.4689999999999994,dym,dym,1,,0,1,1,2,-2.0,-2.0,[],[],"[4.9585, 5.1208, 5.2983]","[5.0029, 5.1858, 5.3690000000000015]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
90,1,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,818.197128,829.190518,10.993389999999977,3.3247,4.3342,1.0095,4.4842,4.9839,0.4996999999999998,gjg,gjg,1,,0,1,1,2,4.0,4.0,[4.9839],[5.0408],[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
91,1,0.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1,829.2309280000003,840.111418,10.880490000000007,3.3322000000000003,4.3417,1.0095,4.4917,4.871,0.37930000000000064,eys,eys,1,,0,1,1,2,0.0,-0.0,"[4.871, 5.0024000000000015]","[4.9039, 5.0564]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
92,1,0.0,1,0,0,0.0,1.0,0.0,1.0,0.0,1,840.1867279999999,849.0839179999997,8.897190000000023,3.3206,4.3301,1.0094999999999996,4.4801,4.8872,0.4070999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.8872, 4.888999999999999, 5.0451000000000015, 5.166, 5.3021, 5.4469, 5.5914, 5.747000000000001]","[4.8874, 4.9294, 5.0744, 5.2122, 5.3506, 5.5049, 5.6526000000000005, 5.8154]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
93,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,849.119428,857.958818,8.83938999999998,3.3181000000000003,4.3276,1.0095,4.4776,4.8284,0.35080000000000044,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.8284, 4.8478, 4.9418000000000015, 4.9428, 5.0557, 5.1726, 5.3008000000000015, 5.4269]","[4.8471, 4.8479, 4.9423, 4.9702, 5.0935000000000015, 5.2156, 5.3451, 5.4657]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
94,1,0.0,0,1,0,0.0,0.0,1.0,0.0,1.0,1,857.9918279999997,868.977418,10.985589999999883,3.3206,4.3301,1.0094999999999996,4.4801,4.9761000000000015,0.4960000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.9761000000000015, 5.1009]","[5.030200000000002, 5.1416]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
95,0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,1,869.013928,877.880618,8.866690000000062,3.3237,4.3332000000000015,1.0095000000000014,4.4832,4.8557000000000015,0.3725000000000005,dgj,dgj,1,,0,1,0,1,-2.0,2.0,"[4.8557000000000015, 5.0908000000000015, 5.2234, 5.3533, 5.4849000000000006]","[4.8897, 5.1404000000000005, 5.2746, 5.3963, 5.5147]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
96,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,877.899728,886.8665179999997,8.96679000000006,3.3181000000000003,4.3276,1.0095,4.4776,4.9558,0.4782000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.9558, 5.0907, 5.2168, 5.3447000000000005]","[5.0026, 5.1400000000000015, 5.2675, 5.3928]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
97,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,886.8787279999997,895.9988179999997,9.120090000000003,3.3206,4.3301,1.0094999999999996,4.4801,5.1101,0.6299999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[5.1101, 5.1113, 5.2696000000000005, 5.4131, 5.5647, 5.7217, 5.8791]","[5.1103000000000005, 5.154, 5.3149000000000015, 5.4732, 5.6268, 5.7866, 5.9459]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
98,0,0.0,1,0,0,0.0,1.0,1.0,0.0,0.0,1,896.020328,905.089918,9.069590000000062,3.3291,4.3386000000000005,1.0095000000000005,4.4886,5.0586,0.5700000000000003,dwl,dwl,1,,0,1,1,2,-2.0,-2.0,"[5.0586, 5.2035, 5.3197, 5.4478, 5.5739, 5.7106]","[5.1103000000000005, 5.2368000000000015, 5.3618000000000015, 5.491700000000002, 5.6164000000000005, 5.745900000000002]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
99,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,905.1218279999999,914.083218,8.961389999999938,3.3181000000000003,4.3276,1.0095,4.4776,4.9504,0.4728000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.9504, 5.0933, 5.2014000000000005, 5.3279000000000005, 5.4472000000000005, 5.568300000000002, 5.7072]","[4.9916, 5.1149, 5.2365, 5.3660000000000005, 5.4826000000000015, 5.6103000000000005, 5.7213]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
100,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,914.109028,923.045518,8.936490000000049,3.3263000000000003,4.3358,1.0094999999999996,4.4858,4.9255,0.4397000000000002,dya,dya,1,,0,1,1,2,-2.0,2.0,"[4.9255, 5.0630000000000015, 5.1788, 5.298100000000002, 5.4254000000000016, 5.5463000000000005, 5.6817]","[4.9708000000000006, 5.0877, 5.2151000000000005, 5.3334, 5.4619, 5.5837, 5.7179]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
101,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,923.069628,931.988918,8.919290000000046,3.3208,4.3303,1.0095,4.4803000000000015,4.9083000000000006,0.428,ddd,ddd,1,,0,1,1,2,-2.0,2.0,"[4.9083000000000006, 5.0428000000000015, 5.1614, 5.2861, 5.4217, 5.5417000000000005, 5.6785000000000005]","[4.9502000000000015, 5.0741000000000005, 5.1953000000000005, 5.3256000000000006, 5.4609000000000005, 5.5821000000000005, 5.7125]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
102,0,1.0,1,0,0,0.0,1.0,1.0,0.0,1.0,1,932.004428,940.833718,8.829290000000016,3.3181000000000003,4.3276,1.0095,4.4776,4.8183,0.3407,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.8183, 4.9376000000000015, 4.9387, 5.0501000000000005, 5.1684, 5.2883, 5.4056000000000015, 5.535900000000002]","[4.8421, 4.9381, 4.9652, 5.0833, 5.2048000000000005, 5.3207, 5.4462, 5.5709]",[],[],4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
103,1,0.0,1,0,0,0.0,1.0,1.0,1.0,0.0,1,940.860928,950.0214179999999,9.160490000000095,3.3206,4.3301,1.0094999999999996,4.4801,5.1505,0.6703999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[5.1505, 5.1521, 5.3043000000000005, 5.4428, 5.5801, 5.7214, 5.8671000000000015, 6.0265, 6.1846000000000005]","[5.1507000000000005, 5.2056, 5.3413, 5.4842, 5.6315, 5.7735, 5.9341, 6.0919, 6.2488]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
104,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,950.0532279999999,959.047118,8.993889999999965,3.3206,4.3301,1.0094999999999996,4.4801,4.9839,0.5038,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.9839, 4.9862, 5.1341, 5.2623000000000015, 5.385000000000002, 5.5327, 5.6677, 5.8205, 5.9816, 6.2812]","[4.984, 5.0317, 5.1627, 5.2913000000000014, 5.4293000000000005, 5.5745000000000005, 5.7255, 5.8788, 6.045, 6.346100000000002]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
105,1,1.0,1,0,0,0.0,1.0,1.0,1.0,1.0,1,959.0654279999999,968.090318,9.024890000000028,3.3280000000000003,4.3375,1.0095,4.4875,5.0149,0.5274000000000001,gnn,gnn,1,,0,1,1,2,4.0,4.0,[],[],"[5.0149, 5.0158000000000005, 5.046200000000002, 5.1611, 5.2751, 5.3878, 5.5183, 5.6473, 5.7849, 5.931]","[5.0151, 5.0455000000000005, 5.0488, 5.1714, 5.2933, 5.4249, 5.5583, 5.695200000000002, 5.8413, 6.0012]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
106,0,0.0,0,1,0,0.0,0.0,1.0,1.0,1.0,1,968.128028,979.152618,11.024589999999993,3.3181000000000003,4.3276,1.0095,4.4776,5.0151,0.5375000000000005,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[5.0151, 5.1637, 5.3374000000000015, 5.5057]","[5.0575, 5.2273000000000005, 5.4062, 5.5716]",4,0.5,2.0,0.5,4,4,1,0,0,0.4,/dev/ttyACM38,stage_training_v2,Alexis,pv_nmdar_eranet,2AFC_2,Bpod8,337,36001,337,1.6.2,337_stage_training_v2_20220513-103403,2022-05-13,10:34:13.016026,11:56:18.001155,1.0,1.0,1.0,0.0,
