Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
554,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2910.628512,2915.598616,4.970104000000447,2.8206,3.97,1.1494,3.8206,3.9533,0.13269999999999982,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.9603],[3.9891],"[3.9533, 4.0681, 4.1786, 4.3006, 4.4423]","[3.9925, 4.111000000000001, 4.2261000000000015, 4.3475, 4.4734]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
555,0,0.0,0,0,1,0,,1.0,,,0,2915.614912,2930.442615,14.827702999999929,2.8181000000000003,13.8276,11.0095,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
556,1,,1,0,0,0,1.0,,1.0,,1,2930.465012,2935.312215,4.8472029999998085,2.8206,3.8471,1.0265,3.8206,3.8304,0.009799999999999807,iaa,iaa,1,,0,0,1,1,70.0,,[],[],"[3.8304, 3.9539, 4.0761, 4.1929, 4.2033000000000005, 4.3196, 4.4571000000000005, 4.602, 4.7592]","[3.8679, 4.0034, 4.1194000000000015, 4.1966, 4.2426, 4.3723, 4.5043000000000015, 4.6479, 4.7961]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
557,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2935.325512,2940.216415,4.89090299999998,2.8206,3.8908,1.0701999999999998,3.8206,3.8741,0.0535000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.8741, 4.004, 4.1027000000000005, 4.2244, 4.3554, 4.4908, 4.6328000000000005, 4.7807]","[3.9331, 4.0368, 4.1524, 4.2761000000000005, 4.4069, 4.5443, 4.6928, 4.8342]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
558,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2940.228912,2945.196915,4.968002999999953,2.8206,3.9679,1.1473,3.8206,3.9512,0.13059999999999986,iaa,iaa,1,,0,0,1,1,70.0,70.0,[4.4786],[4.4990000000000006],"[3.6742, 3.8133, 3.9512, 4.0833, 4.1797, 4.3041]","[3.7274, 3.8574, 3.9966, 4.1121, 4.232, 4.3594]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
559,0,0.0,0,0,1,0,,1.0,,,0,2945.211612,2960.039315,14.827702999999929,2.8181000000000003,13.8276,11.0095,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
560,0,,0,0,1,0,,,,,0,2960.061812,2974.889515,14.827702999999929,2.8181000000000003,13.8276,11.0095,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
561,0,,1,0,0,0,1.0,,0.0,,1,2974.913012,2979.762215,4.849203000000216,2.8181000000000003,3.8491,1.0309999999999997,3.8181,3.8324,0.014299999999999981,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.8324, 3.9673, 4.0818, 4.0856, 4.2189000000000005]","[3.8967, 4.0076, 4.0839, 4.1284, 4.263]",[3.6956],[3.7395],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
562,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2979.778212,2985.023415,5.245202999999948,2.8206,4.2451,1.4244999999999997,3.8206,4.2284000000000015,0.4078000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2284000000000015, 4.3561000000000005, 4.4567000000000005, 4.5752000000000015, 4.7101000000000015]","[4.2759, 4.3894, 4.5027, 4.6265, 4.7606]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
563,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2985.0359120000007,2989.935515,4.8996030000002975,2.8206,3.8995,1.0789,3.8206,3.8828,0.06219999999999981,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[3.7529, 3.8828, 4.01, 4.1132, 4.2483]","[3.7871, 3.9302, 4.0473, 4.1689, 4.3039000000000005]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
564,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2989.948112,2994.890915,4.942802999999913,2.8181000000000003,3.9427,1.1245999999999996,3.8181,3.926,0.10789999999999987,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.926, 4.0524, 4.2117, 4.3548]","[3.9821, 4.1057000000000015, 4.2429000000000014, 4.3961000000000015]",[3.7998],[3.8456],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
565,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2994.907612,2999.890715,4.983103000000028,2.8206,3.983,1.1624,3.8206,3.9663,0.14570000000000016,iaa,iaa,1,,0,0,0,0,70.0,-70.0,[4.12],[4.1459],"[3.8169999999999997, 3.9663, 4.2236, 4.343, 4.4947]","[3.8516, 4.0093000000000005, 4.2737, 4.3995000000000015, 4.5411]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
566,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2999.904212,3004.858915,4.95470299999988,2.8181000000000003,3.9546,1.1364999999999998,3.8181,3.9379,0.11980000000000013,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9379, 4.0658, 4.1968000000000005, 4.3469999999999995, 4.5049]","[3.9924, 4.1176, 4.2515, 4.3934000000000015, 4.5477]",[3.8141],[3.8544],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
567,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3004.876412,3009.796815,4.920403000000079,2.8181000000000003,3.9203,1.1021999999999998,3.8181,3.9036,0.08550000000000013,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.9036, 4.0091, 4.1279, 4.2676]","[3.9336, 4.0591, 4.1815, 4.3172000000000015]",[3.7513],[3.8],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
568,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,3009.813412,3014.846915,5.033503000000111,2.8206,4.0334,1.2128,3.8206,4.0167,0.19609999999999994,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0167, 4.1645, 4.2982000000000005]","[4.0616, 4.1904, 4.3319]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
569,1,1.0,0,0,1,0,,1.0,,,0,3014.861312,3029.691515,14.830202999999983,2.8206,13.8301,11.0095,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
570,0,,1,0,0,0,1.0,,0.0,,1,3029.705712,3034.678615,4.97290299999986,2.8181000000000003,3.9728,1.1546999999999996,3.8181,3.9561,0.1379999999999999,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.9561, 4.0611000000000015, 4.1863, 4.3202, 4.4631, 4.6326]","[3.9894, 4.115, 4.2382, 4.3727, 4.5144, 4.657]",[3.7969999999999997],[3.8451],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
571,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3034.860312,3039.733915,4.873603000000003,2.8181000000000003,3.8735,1.0553999999999997,3.8181,3.8568,0.038699999999999964,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8568, 3.9783, 4.1369]","[3.9126, 4.0323, 4.1565]","[3.7478, 4.1311, 4.2309, 4.3562]","[3.7796, 4.1528, 4.2848000000000015, 4.4204]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
572,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3039.748512,3046.599815,6.851302999999916,2.8206,3.8512,1.0305999999999995,3.8206,3.8417,0.02110000000000012,iaa,iaa,1,,0,0,0,0,70.0,-70.0,"[3.8417, 3.9958]","[3.8921, 4.0186]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
573,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,3046.612612,3053.531015,6.918403000000127,2.8181000000000003,3.9183,1.1001999999999996,3.8181,3.9088,0.0907,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.6358, 3.7859, 4.0524]","[3.6707, 3.8258, 4.1124]","[3.8077, 3.9088]","[3.8233, 3.9629]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
574,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,3053.546412,3060.410115,6.863702999999987,2.8206,3.8636,1.0429999999999997,3.8206,3.8541,0.03350000000000008,iaa,iaa,1,,0,0,0,0,70.0,70.0,[3.8541],[3.9144],"[3.9988, 4.1442000000000005]","[4.0565, 4.2023]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
575,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3060.424312,3065.393715,4.969403000000057,2.8181000000000003,3.9693,1.1511999999999998,3.8181,3.9526,0.13450000000000004,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.9526, 4.0922]","[4.0127000000000015, 4.1499000000000015]",[3.8175],[3.8697],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
576,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3065.409512,3072.353715,6.944203000000017,2.8206,3.9441,1.1235,3.8206,3.9346,0.11399999999999988,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8127, 3.9346, 4.1138]","[3.8301, 3.9947, 4.1548]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
577,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,3072.365812,3079.364315,6.9985029999998005,2.8181000000000003,3.9984,1.1803,3.8181,3.9889,0.17079999999999984,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7978, 4.1027000000000005]","[3.8606, 4.1497]","[3.9889, 4.2452000000000005]","[4.0215000000000005, 4.3045]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
578,0,0.0,0,0,1,0,,0.0,,,0,3079.379912000001,3094.207615,14.827702999999929,2.8181000000000003,13.8276,11.0095,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
579,0,,1,0,0,0,1.0,,0.0,,1,3094.230912,3099.118615,4.887702999999874,2.8181000000000003,3.8876,1.0694999999999997,3.8181,3.8709,0.052799999999999965,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.8709, 4.0054, 4.1352, 4.2723]","[3.9268, 4.0569000000000015, 4.1867, 4.3173]",[3.7198],[3.7645],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
580,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,3099.134212,3104.126915,4.992702999999891,2.8181000000000003,3.9926,1.1744999999999997,3.8181,3.9759,0.15779999999999994,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8015, 3.9759, 4.0916000000000015, 4.227, 4.3484, 4.5001000000000015]","[3.8658, 4.0103, 4.1323, 4.2623000000000015, 4.4025, 4.5522]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
581,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,3104.142812,3110.988115,6.845303000000057,2.8206,3.8452,1.0246,3.8206,3.8357,0.015099999999999891,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.8357, 3.9274, 4.11]","[3.839, 3.9828, 4.1423000000000005]",[4.2683],[4.3175],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
582,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,3111.002612,3115.948615,4.946002999999564,2.8206,3.9459,1.1252999999999995,3.8206,3.9292,0.10860000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.7845],[3.8191],"[3.9292, 4.0573000000000015, 4.1594, 4.285]","[3.9738, 4.0911, 4.21, 4.3369]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
583,0,0.0,1,0,0,1,0.0,1.0,0.0,0.0,1,3115.962912,3121.005315,5.042402999999922,2.8181000000000003,4.0423,1.2241999999999995,3.8181,3.8682,0.05010000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.7463, 4.0256, 4.1495000000000015, 4.2754, 4.2939, 4.4188, 4.5681]","[3.792, 4.0693, 4.2028, 4.2854, 4.3358, 4.4750000000000005, 4.6194000000000015]",[3.8682],[3.9252],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
584,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,3121.022812,3126.087215,5.0644029999998565,2.8181000000000003,4.0643,1.2462,3.8181,3.9468,0.1286999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.7755, 4.0476, 4.1690000000000005, 4.3217, 4.4627]","[3.8177, 4.1011000000000015, 4.2197000000000005, 4.3548, 4.5]",[3.9468],[3.9732],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
585,0,1.0,1,0,0,1,0.0,0.0,0.0,1.0,1,3126.102212,3131.149115,5.046903000000384,2.8181000000000003,4.0468,1.2287,3.8181,3.8567,0.03859999999999975,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.0301, 4.1541000000000015, 4.3006, 4.4484]","[4.0689, 4.206, 4.3504000000000005, 4.5017000000000005]",[3.8567],[3.9156],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
586,1,0.0,1,0,0,1,0.0,0.0,1.0,0.0,1,3131.166212,3136.086015,4.919802999999773,2.8206,3.9197,1.0991,3.8206,3.9003,0.07969999999999987,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[3.9003],[3.9359],"[3.7279, 3.903, 4.0465, 4.1803, 4.2829000000000015, 4.4127, 4.5551]","[3.7721, 3.9375, 4.0903, 4.2075000000000005, 4.33, 4.4601000000000015, 4.5875]",0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
587,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,3136.098512,3141.096015,4.997503000000052,2.8181000000000003,3.9974,1.1792999999999996,3.8181,3.9807,0.16259999999999986,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.9807, 4.1021, 4.2685]","[4.0191, 4.1605, 4.3156]",[3.8003],[3.8543],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
588,1,0.0,0,0,0,1,0.0,1.0,0.0,1.0,1,3141.110612,3156.095115,14.984503000000133,2.8206,13.9844,11.1638,3.8206,3.9749,0.1543000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.9749, 4.1474]","[4.0322000000000005, 4.2095]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
589,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,3156.109712,3160.9643140000007,4.854601999999887,2.8181000000000003,3.8545,1.0363999999999995,3.8181,3.8378,0.019699999999999832,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.8378, 3.9519, 4.0786, 4.2197000000000005]","[3.872, 4.004, 4.128, 4.2661]",[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
590,1,0.0,0,0,1,0,,1.0,,,0,3160.978611,3175.808814,14.830202999999983,2.8206,13.8301,11.0095,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
591,0,,0,0,1,0,,,,,0,3175.822911,3190.650614,14.827702999999929,2.8181000000000003,13.8276,11.0095,3.8181,13.8181,10.0,aaa,aaa,1,,0,1,0,1,-70.0,,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
592,0,,1,0,0,1,0.0,,0.0,,1,3190.674611,3195.767414,5.092803000000004,2.8181000000000003,4.0927,1.2745999999999995,3.8181,3.904,0.08590000000000009,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.7685, 4.0760000000000005, 4.1858, 4.2892, 4.4181, 4.5691000000000015]","[3.8046, 4.0971, 4.2177, 4.3357, 4.4666000000000015, 4.6027000000000005]",[3.904],[3.9568],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
593,1,0.0,0,0,1,0,,0.0,,,0,3195.783411,3210.613614,14.830202999999983,2.8206,13.8301,11.0095,3.8206,13.8206,10.0,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],[],[],0.0072,0.0072,20,0.75,2.0,0.0,0,0,1,0,0,10,1,0,0,0.0,0.5,0,,,/dev/ttyACM31,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod1,804,36001,804,1.6.2,804_stage_training_v4_20230313-122931,2023-03-13,12:29:43.549097,13:25:29.229009
