Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,StimDur,Delay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,AWTrials,BlockLen
7,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,42.887031,48.092035,5.2050040000000015,2.8206,4.2049,1.3843,3.8288,4.1953000000000005,0.36650000000000027,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[0.0024],[0.0402],"[4.1953000000000005, 4.3098, 4.4194, 4.5227, 4.6311, 4.746, 4.8714, 4.9864000000000015, 5.1204]","[4.2142, 4.3507, 4.4548000000000005, 4.5672000000000015, 4.6753, 4.7868, 4.9042, 5.0285, 5.1591000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
8,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,48.104331,53.286635,5.182303999999995,2.8181000000000003,4.1822,1.3640999999999996,3.8253,4.1726,0.3472999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1726, 4.275, 4.3959, 4.5144, 4.6279, 4.7601, 4.8869, 5.0116000000000005, 5.167000000000001]","[4.2108, 4.319, 4.4402, 4.5518, 4.6727, 4.8004000000000016, 4.917, 5.0451000000000015]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
9,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,53.297631,60.466235,7.168603999999995,2.8206,4.1685,1.3478999999999997,3.8288,4.159,0.3301999999999996,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.159, 5.635000000000002, 5.7757000000000005]","[0.0115, 4.2009, 5.6831000000000005, 5.8134000000000015]","[4.2742, 4.3753, 4.488, 4.6005, 4.7219999999999995, 4.8362, 4.9579, 5.0997, 5.2156, 5.3357]","[4.3091, 4.4169, 4.5308, 4.6454, 4.7627000000000015, 4.8765, 4.9951, 5.1168000000000005, 5.2477, 5.3803]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
10,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,60.479831,67.686735,7.2069040000000015,2.8181000000000003,4.2068,1.3887,3.8253,4.1973,0.3719999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.3436, 4.452, 4.5737000000000005, 4.7013, 4.8266, 4.9497, 5.8983]","[4.3829, 4.5003, 4.6182, 4.7446, 4.8673, 4.9943, 5.9620000000000015]","[4.1973, 5.1191, 5.2694, 5.4097, 5.582999999999999, 5.7529]","[4.2581, 5.16, 5.318300000000002, 5.4599, 5.6304, 5.7860000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
11,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,67.735231,73.085435,5.350204000000005,2.8206,4.3501,1.5295,3.8288,4.3405000000000005,0.5117000000000003,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.3405000000000005, 4.4559000000000015, 4.5662, 4.6747000000000005, 4.7868, 4.9031, 5.0227, 5.1545000000000005]","[4.3776, 4.4905, 4.6097, 4.7141, 4.8301, 4.9434000000000005, 5.0648, 5.1977]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
12,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,73.110231,78.29313499999998,5.182904000000008,2.8181000000000003,4.1828,1.3647,3.8253,4.1732000000000005,0.3479000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1732000000000005, 4.2817, 4.3935, 4.5128, 4.628, 4.7436, 4.8782000000000005, 5.0142000000000015, 5.1501]","[4.2123, 4.3232, 4.4406, 4.5489000000000015, 4.6613000000000016, 4.7888, 4.9232000000000005, 5.0553]",[],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
13,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,78.311131,83.537835,5.226703999999998,2.8206,4.2266,1.406,3.8288,4.2170000000000005,0.3882000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.3091],[4.3442],"[4.2170000000000005, 4.4211, 4.5266, 4.6427000000000005, 4.758, 4.8794, 5.0067, 5.1365]","[4.2246000000000015, 4.4535, 4.5679, 4.6861000000000015, 4.8, 4.9182000000000015, 5.0402000000000005, 5.1698]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
14,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,83.55153100000003,90.658035,7.106504000000001,2.8181000000000003,4.1064,1.2882999999999996,3.8253,4.0969,0.2715999999999994,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2628, 4.3513, 4.4434000000000005, 4.5616, 4.676, 4.79, 4.9213000000000005, 5.0481, 5.1806, 5.3218000000000005, 5.4694, 5.6219, 5.7747]","[4.2916, 4.3787, 4.4899, 4.6002, 4.7099, 4.8358, 4.9562, 5.0832000000000015, 5.2211, 5.3609, 5.5107, 5.6591000000000005, 5.814500000000002]",[4.0969],[4.1312],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
15,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,90.670231,97.831135,7.160904000000002,2.8206,4.1608,1.3401999999999998,3.8288,4.1513,0.3224999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1513, 4.2876, 5.7521, 5.8999000000000015, 6.0304]","[4.1965, 4.3058000000000005, 5.8005, 5.9298, 6.0803]","[4.4131, 4.5352000000000015, 4.6439, 4.7611, 4.8919000000000015, 5.0162, 5.1488000000000005, 5.303999999999999, 5.4590000000000005, 6.3764, 6.7308]","[4.4514000000000005, 4.5736, 4.6851, 4.8097, 4.9304000000000014, 5.0528, 5.1864, 5.3373, 5.4933000000000005, 6.4287, 6.7578000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
16,0,1.0,0,1,0,0,0.0,0.0,1.0,0.0,1,97.845931,105.110334,7.2644030000000015,2.8181000000000003,4.2643,1.4462000000000002,3.8253,4.2548,0.4295,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5870000000000015, 4.6874, 4.8, 4.934, 5.0524, 5.1608, 5.2928000000000015, 5.4224000000000006, 5.5607000000000015, 5.7065, 5.8438, 5.9946, 6.156700000000002, 6.3628]","[4.6161, 4.7244, 4.8497, 4.9706, 5.0781, 5.1968000000000005, 5.3149000000000015, 5.4573, 5.6000000000000005, 5.7399, 5.8854000000000015, 6.0402000000000005, 6.1983000000000015, 6.3904000000000005]","[4.2548, 4.3525, 4.4537]","[4.2783, 4.3845, 4.4923]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
17,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,105.12583,112.329135,7.203305,2.8206,4.2032,1.3825999999999996,3.8288,4.1937,0.3648999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1937, 4.3357, 5.5787]","[4.2484, 4.3672, 5.6002]","[4.4586000000000015, 4.5827, 4.7200000000000015, 4.8437, 4.9656, 5.1024, 5.3981]","[4.5038, 4.6255000000000015, 4.7628, 4.8782000000000005, 5.0158000000000005, 5.1467, 5.4404]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
18,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,112.34883,117.536234,5.187403999999988,2.8181000000000003,4.1873000000000005,1.3692000000000002,3.8253,4.1777000000000015,0.3524000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1777000000000015, 4.2859, 4.3859, 4.5075, 4.6227, 4.7332, 4.8697]","[4.2223000000000015, 4.3195000000000014, 4.4291, 4.5319, 4.6356, 4.7769, 4.9091000000000005]",[5.1512],[],0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
19,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,117.55353,124.793734,7.240204000000006,2.8206,4.2401,1.4194999999999998,3.8288,4.2306,0.4017999999999997,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.2306],[4.2681],"[4.3987, 4.5061, 4.6107000000000005, 4.726, 4.8603000000000005]","[4.4214, 4.5434, 4.6571, 4.7711000000000015, 4.8935]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
20,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,124.80443,129.963934,5.159503999999998,2.8206,4.1594,1.3387999999999995,3.8206,4.1417,0.32109999999999994,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1417, 4.2669999999999995, 4.3628, 4.4703, 4.5856, 4.7139999999999995, 4.8446, 4.9813]","[4.1798, 4.2947000000000015, 4.4014000000000015, 4.5136, 4.6257, 4.7501000000000015, 4.8808, 5.0191]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
21,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,129.97493,137.194234,7.219303999999994,2.8181000000000003,4.2192,1.4010999999999996,3.8181,4.2097,0.3915999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2947000000000015, 4.4003000000000005, 4.526, 4.824]","[4.3291, 4.4402, 4.5795, 4.8582]","[4.2097, 4.675, 5.1521, 5.3252000000000015]","[4.2123, 4.723, 5.1953000000000005, 5.3692]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
22,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,137.20593,144.440434,7.2345040000000145,2.8181000000000003,4.2344,1.4162999999999997,3.8181,4.2249,0.4067999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5131000000000006, 4.6279, 4.7719000000000005]","[4.5522, 4.6667000000000005, 4.8294000000000015]","[4.2249, 4.3796, 4.9843, 5.1513, 5.5477]","[4.2806000000000015, 4.4168, 5.0141, 5.1794, 5.5693]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
23,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,144.45233000000005,149.728134,5.275804000000021,2.8206,4.2757000000000005,1.4551000000000005,3.8288,4.258,0.4291999999999998,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.258, 4.3684, 4.4718, 4.5813000000000015, 4.6929, 4.8133, 4.9287, 5.0544, 5.1878]","[4.295, 4.3989, 4.5059000000000005, 4.6174, 4.7344, 4.8507, 4.9687, 5.085, 5.2225]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
24,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,149.73943,154.929834,5.190404000000001,2.8181000000000003,4.1903000000000015,1.3722000000000012,3.8181,4.1736,0.3555000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1736, 4.498, 4.6086, 4.7361, 4.8812000000000015, 5.0183, 5.1393]","[4.1908, 4.5392, 4.6543, 4.7812, 4.9159000000000015, 5.0606, 5.1812000000000005]","[4.2828, 4.3871]","[4.3154, 4.4263]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
25,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,154.94253,160.312734,5.370204000000001,2.8206,4.3701,1.5494999999999997,3.8206,4.3524,0.5318,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.3524, 4.4605000000000015, 4.5648, 4.6717, 4.7728, 4.8906, 5.0303, 5.1628, 5.2925]","[4.3869, 4.4871, 4.5909, 4.703, 4.8141, 4.9350000000000005, 5.0646, 5.2, 5.330500000000002]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
26,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,160.32353,165.459234,5.135704000000004,2.8206,4.1356,1.315,3.8206,4.1179000000000014,0.29730000000000034,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1179000000000014, 4.2366, 4.2445, 4.3469999999999995, 4.4815000000000005, 4.625, 4.9294]","[4.1665, 4.2387000000000015, 4.2813, 4.4036, 4.5243, 4.6652000000000005, 4.9672]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
27,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,165.47003,170.704034,5.234003999999999,2.8206,4.2339,1.4133,3.8206,4.2162000000000015,0.3956000000000004,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.2162000000000015, 4.3347, 4.4522, 4.5978]","[4.2557, 4.3822, 4.4994000000000005, 4.6278000000000015]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
28,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,170.71463,177.92193400000005,7.2073039999999935,2.8181000000000003,4.2072,1.3891,3.8181,4.1977,0.3796,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4217, 4.4308000000000005, 4.5405000000000015]","[4.4271, 4.4614, 4.5902]","[4.1977, 4.3078, 4.7543000000000015, 4.928999999999999, 5.1277, 5.3029]","[4.2279, 4.3448, 4.78, 4.9685000000000015, 5.1508, 5.3233000000000015]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
29,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,177.94513,185.167834,7.222703999999991,2.8181000000000003,4.2226,1.4044999999999996,3.8181,4.2131,0.3949999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.3362],[4.3773],"[4.2131, 4.4773000000000005, 4.5939000000000005]","[4.2519, 4.5086, 4.6424]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
30,1,1.0,1,0,0,0,1.0,0.0,1.0,1.0,1,185.18103,190.444935,5.263904999999994,2.8206,4.2638,1.4431999999999996,3.8206,4.2461,0.4255,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.2461, 4.3753, 4.4656, 4.4729, 4.5888, 4.6978, 4.8186, 4.9535, 5.0819, 5.2547000000000015]","[4.2801, 4.3955, 4.4677, 4.5068, 4.6251000000000015, 4.7382, 4.8623, 4.99, 5.1266]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
31,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,190.47073,197.702134,7.231403999999998,2.8181000000000003,4.2313,1.4131999999999998,3.8181,4.2218,0.4036999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.3597, 4.5311]","[4.4292, 4.573]","[4.2218, 4.8704, 5.0251, 5.189]","[4.271, 4.9198, 5.0744, 5.2381]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
32,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,197.72603,204.958835,7.232804999999987,2.8206,4.2327,1.4121,3.8206,4.2232,0.4026000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.2232, 4.352, 4.9849000000000006]","[4.2702, 4.3781, 5.0397]","[4.6107000000000005, 4.8148]","[4.6613000000000016, 4.8537]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
33,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,204.96953,210.067634,5.0981040000000055,2.8206,4.098,1.2773999999999996,3.8206,4.0803,0.25970000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.0803, 4.2352, 4.3561000000000005, 4.4612, 4.5735, 4.6797, 4.7872]","[4.0844000000000005, 4.2702, 4.3638, 4.4941, 4.6094, 4.716, 4.8218000000000005]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
34,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,210.08483,217.285234,7.200403999999992,2.8181000000000003,4.2003,1.3822,3.8181,4.1908,0.3727,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.4361000000000015, 4.5471]","[4.4706, 4.6016]","[4.1908, 4.2864, 4.7317, 4.8557000000000015, 5.0002, 5.1742]","[4.2064, 4.3264000000000005, 4.7793, 4.918, 5.044300000000002, 5.2089]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
35,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,217.29693,224.648334,7.351404000000002,2.8181000000000003,4.3513,1.5332,3.8181,4.3418,0.5236999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[],[],"[4.3418, 4.4665, 4.5966000000000005, 4.7485, 4.902]","[4.372, 4.5145, 4.6407, 4.7897, 4.9412]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
36,0,0.0,0,1,0,0,0.0,0.0,1.0,1.0,1,224.67683,232.054334,7.377504000000018,2.8181000000000003,4.3774000000000015,1.5593000000000012,3.8181,4.3679000000000014,0.5498000000000003,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.7608000000000015],[4.7979],"[4.3679000000000014, 4.481]","[4.405, 4.5191]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
37,1,1.0,0,1,0,0,0.0,0.0,0.0,0.0,1,232.06673,239.272034,7.205303999999982,2.8206,4.2052000000000005,1.3846000000000005,3.8206,4.1957,0.3751000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[4.1957, 4.3384, 4.6249]","[4.2437000000000005, 4.3586, 4.6556000000000015]","[4.5114, 4.7631000000000006, 4.9125000000000005, 5.2381]","[4.5309, 4.8154, 4.9577, 5.2656]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
38,1,0.0,0,1,0,0,0.0,0.0,0.0,1.0,1,239.29033,246.518534,7.228203999999978,2.8206,4.2281,1.4075000000000002,3.8206,4.2186,0.3980000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.2186, 4.336, 4.8058000000000005, 4.9344]","[4.2631000000000006, 4.3678, 4.8235, 4.9528]","[4.5111, 4.6356]","[4.5348000000000015, 4.6729]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
39,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,246.54413,251.810934,5.266804000000008,2.8206,4.2667,1.4461,3.8206,4.2490000000000006,0.4284000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.2490000000000006, 4.3726, 4.466, 4.5629, 4.6717, 4.7877, 4.9057, 5.0308, 5.1681]","[4.2867000000000015, 4.383, 4.4881, 4.5992000000000015, 4.7129, 4.8237000000000005, 4.9411000000000005, 5.0658, 5.2032]",0.0072,0.0082,20,0.5,2.0,0.0,0,0,1,0,1,5,1,0,0,0.0,0.5,0,0.5,0.5,/dev/ttyACM36,stage_training_v4,Alexis,pv_nmdar_eranet,2AFC_4,Bpod6,791,36003,791,1.6.2,791_stage_training_v4_20230321-101850,2023-03-21,10:19:02.295352,10:55:50.606920,,
