Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,Evidence,EviRep,Coherence,Port1In,Port1Out,Port2In,Port2Out,AW,Switch,Timeout,Fixation,Stage,Substage,Motor,REC,Progression,CB,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
17,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,163.172512,172.04591399999998,8.873401999999997,3.3261000000000003,4.3356,1.0095,4.4856,4.8562,0.3706000000000005,aug,aug,-1.0,1.0,0.0,"[4.8562, 5.0015, 5.1029, 5.2206, 5.3303, 5.4434000000000005, 5.5652, 5.9534]","[4.9323000000000015, 5.0327, 5.1482, 5.2614, 5.371, 5.4876000000000005, 5.6099000000000006, 5.9999]",[5.7101000000000015],[5.7266],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
18,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,172.05731200000002,180.775514,8.718201999999991,3.3349,4.3444,1.0095,4.4944000000000015,4.7033000000000005,0.20889999999999986,sur,sur,0.8,-0.8,0.9,"[5.4479999999999995, 5.5679]","[5.4923, 5.61]","[4.7033000000000005, 4.7038, 4.7040000000000015, 4.7043, 4.7048000000000005, 4.7152, 4.8530000000000015, 4.9901, 5.0966000000000005, 5.202999999999999, 5.3349]","[4.7037, 4.7039, 4.7042, 4.7047, 4.7049, 4.7681, 4.9228000000000005, 5.0341000000000005, 5.1385000000000005, 5.2496, 5.3690000000000015]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
19,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,180.785412,189.43101399999998,8.645601999999998,3.3331,4.3426,1.0095,4.4926,4.6307,0.13809999999999967,sor,sor,0.8,0.8,0.9,[],[],"[4.6307, 4.7871000000000015, 4.8979, 5.0063, 5.1185, 5.2551000000000005, 5.3865]","[4.7182, 4.8335, 4.9399000000000015, 5.0526, 5.1648000000000005, 5.2784, 5.399]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
20,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,189.440812,200.061014,10.620202000000006,3.3227,4.6202000000000005,1.2975000000000003,4.4822000000000015,4.6107000000000005,0.12849999999999984,djd,djd,-0.75,-0.75,0.125,[],[],"[4.6107000000000005, 4.7751]","[4.7040000000000015, 4.8439000000000005]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
21,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,200.070712,208.701114,8.630402000000004,3.3310000000000004,4.3405000000000005,1.0095000000000005,4.4905,4.6155,0.125,umk,umk,1.0,1.0,1.0,[],[],"[4.6155, 4.7726000000000015, 4.8759000000000015, 4.9789, 5.0870000000000015, 5.2132000000000005, 5.3521, 5.4722, 5.5837, 5.7104]","[4.7071000000000005, 4.8136, 4.9148000000000005, 5.0213, 5.1321, 5.2489, 5.3649, 5.4796000000000005, 5.6044, 5.7328]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
22,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,208.712112,217.411715,8.699602999999996,3.3264,4.3359000000000005,1.0095000000000005,4.4859,4.6847,0.1988000000000003,sib,sib,0.8,0.8,0.9,[5.4121000000000015],[5.4288],"[4.6847, 4.8311, 4.9461, 5.0550000000000015, 5.1645, 5.3006, 5.5365, 5.6421, 5.8086]","[4.7428, 4.8792, 4.9894, 5.0992000000000015, 5.2074, 5.3174, 5.5615000000000006, 5.6842000000000015, 5.8271000000000015]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
23,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,217.421112,228.05811400000002,10.637001999999997,3.3263000000000003,4.6370000000000005,1.3107000000000002,4.4858,4.6275,0.14170000000000016,dhr,dhr,-0.75,-0.75,0.125,"[4.9784000000000015, 5.0856]","[5.0089000000000015, 5.1355]","[4.6275, 4.8114]","[4.7326000000000015, 4.8695]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
24,1,1.0,1,0,0,,1.0,0.0,1.0,1.0,1,228.068312,236.69751499999998,8.629203000000018,3.3304,4.3399,1.0095,4.4899,4.6143,0.12439999999999962,ueq,ueq,1.0,1.0,1.0,[],[],"[4.6143, 4.8035000000000005, 4.8855, 4.9909, 5.0967, 5.2112, 5.343, 5.4727000000000015, 5.5928, 5.7090000000000005, 5.8627]","[4.7148, 4.8075, 4.9205000000000005, 5.0312, 5.1421, 5.2583, 5.3757, 5.4976, 5.6267000000000005, 5.7525, 5.8751000000000015]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
25,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,236.707812,245.347214,8.639402000000018,3.3294,4.3389000000000015,1.0095000000000005,4.4889,4.6245,0.13560000000000014,rtb,rtb,0.75,0.75,0.875,[],[],"[4.6245, 4.7921000000000005, 4.8818, 4.9939, 5.1036, 5.2221, 5.507700000000002, 5.6432]","[4.703600000000002, 4.8154, 4.9282, 5.0381, 5.1501, 5.2757000000000005, 5.5301, 5.6721]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
26,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,245.356712,254.02411400000003,8.66740200000001,3.3294,4.3389000000000015,1.0095000000000005,4.4889,4.6525,0.16359999999999975,sqd,sqd,0.8,0.8,0.9,[],[],"[4.6525, 4.7985000000000015, 4.8803, 4.9940000000000015, 5.11, 5.2335, 5.3767000000000005, 5.5025, 5.6191, 5.7568]","[4.7224, 4.809, 4.9244, 5.0390000000000015, 5.1538, 5.2729, 5.3936, 5.5174, 5.6463, 5.7845]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
27,0,0.0,0,1,0,,0.0,1.0,1.0,1.0,1,254.034512,264.668614,10.634101999999984,3.3261000000000003,4.6341,1.3079999999999998,4.4856,4.6246,0.13900000000000026,dml,dml,-0.75,-0.75,0.125,[],[],"[4.6246, 4.7996, 5.0077]","[4.7275, 4.8653, 5.072]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
28,0,0.0,1,0,0,,1.0,0.0,0.0,0.0,1,264.679612,273.32561400000003,8.646001999999953,3.3229,4.3324,1.0094999999999996,4.4824,4.6288,0.14639999999999986,cje,cje,-0.8,-0.8,0.09999999999999998,"[4.6288, 4.777, 4.899, 5.0208, 5.1601]","[4.7104, 4.832, 4.947, 5.0702, 5.2005]",[5.1908],[5.1988],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
29,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,273.335012,281.977214,8.642201999999997,3.3246,4.3341,1.0095,4.4841000000000015,4.625,0.14089999999999936,act,act,-1.0,1.0,0.0,"[4.625, 4.7593000000000005, 4.8872, 5.0267, 5.1603]","[4.6891, 4.8139, 4.9366, 5.0672000000000015, 5.2079]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
30,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,281.987012,290.664714,8.677702000000009,3.3222,4.3317000000000005,1.0095000000000005,4.4817,4.6605,0.17879999999999985,aje,aje,-1.0,1.0,0.0,"[4.6605, 4.7948, 4.9137, 5.0275, 5.162999999999999]","[4.7253, 4.8417, 4.9542, 5.0659, 5.1908]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
31,1,0.0,1,0,0,,1.0,1.0,1.0,0.0,1,290.675112,299.37541400000003,8.700301999999965,3.3285,4.338,1.0095,4.488,4.6854000000000005,0.1974,rbq,rbq,0.75,-0.75,0.875,"[4.8612, 4.9541, 5.0661000000000005, 5.1770000000000005, 5.2915, 5.4097, 5.527900000000002, 5.6568000000000005]","[4.8865, 4.9947, 5.107, 5.218, 5.3326, 5.4539, 5.5732, 5.6898]","[4.6854000000000005, 5.772, 6.0737000000000005]","[4.7739, 5.8205, 6.1221000000000005]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
32,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,299.385712,309.984414,10.598702000000003,3.3277,4.5987,1.271,4.4872000000000005,4.5892,0.10199999999999942,ucj,ucj,1.0,1.0,1.0,"[4.5892, 4.7457]","[4.6517, 4.8046000000000015]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
33,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,310.045612,320.70081400000004,10.655201999999974,3.3313,4.6552,1.3238999999999996,4.4908,4.6457000000000015,0.15490000000000048,ute,ute,1.0,-1.0,1.0,"[4.6457000000000015, 4.9462]","[4.7099, 4.9725]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
34,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,320.711512,329.393715,8.682202999999959,3.3241,4.3336000000000015,1.0095000000000005,4.4836,4.665,0.1814,cne,cne,-0.8,0.8,0.09999999999999998,"[4.665, 4.8094, 4.9174000000000015, 5.0471, 5.1776, 5.3033]","[4.7421000000000015, 4.8473000000000015, 4.9637, 5.0912000000000015, 5.2176, 5.3433]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
35,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,329.405712,340.047614,10.641902000000016,3.3346,4.6419000000000015,1.3073000000000006,4.4941,4.6324000000000005,0.1383000000000001,uqs,uqs,1.0,-1.0,1.0,"[4.6324000000000005, 4.7703000000000015]","[4.6887, 4.8156]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
36,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,340.058112,350.677414,10.619302000000003,3.3295000000000003,4.6193,1.2897999999999996,4.489,4.6098,0.12080000000000002,rsc,rsc,0.75,-0.75,0.875,"[4.6098, 4.9325]","[4.6835, 4.9823]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
37,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,350.687512,361.303314,10.615801999999976,3.3291,4.6158,1.2867000000000002,4.4886,4.6063,0.11770000000000015,udn,udn,1.0,-1.0,1.0,"[4.6063, 4.7536000000000005]","[4.6712, 4.8042]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
38,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,361.321512,370.00811400000003,8.686601999999992,3.3302,4.3397000000000014,1.0095000000000005,4.4897,4.6717,0.1820000000000004,shp,shp,0.8,-0.8,0.9,[],[],"[4.6717, 4.8361, 4.9335, 5.0633, 5.1791, 5.2888, 5.4236, 5.5362, 5.6638, 5.7777]","[4.763999999999999, 4.8655, 4.9879000000000016, 5.1096, 5.2204000000000015, 5.3326, 5.4408, 5.5621, 5.6831000000000005, 5.8179]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
39,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,370.018312,380.694514,10.676202000000046,3.3309,4.6762000000000015,1.3453000000000004,4.4904,4.6667000000000005,0.17630000000000035,rsh,rsh,0.75,0.75,0.875,"[4.6667000000000005, 4.8299]","[4.7323, 4.8944]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
40,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,380.704612,389.392014,8.687402000000018,3.3244,4.3339,1.0094999999999996,4.4839,4.6702,0.18630000000000013,dpd,dpd,-0.75,0.75,0.125,"[4.6702, 4.772, 4.8532, 4.9694, 5.0818, 5.195, 5.3085, 5.4323000000000015, 5.5537, 5.7098]","[4.7026, 4.7857, 4.8989, 5.0117, 5.1239, 5.2333, 5.3506, 5.4774, 5.6042000000000005, 5.7362]","[5.7194, 6.0272000000000014]","[5.7389, 6.1015000000000015]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
41,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,389.403012,400.079614,10.676602000000004,3.3301000000000003,4.6766000000000005,1.3465000000000005,4.4896,4.6671000000000005,0.1775000000000002,urc,urc,1.0,-1.0,1.0,[4.6671000000000005],[4.7325],[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
42,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,400.101012,408.834514,8.733501999999987,3.3246,4.3341,1.0095,4.4841000000000015,4.7163,0.2321999999999997,cmh,cmh,-0.8,0.8,0.09999999999999998,"[4.7163, 4.8272, 4.9776, 5.0937, 5.2226, 5.3423, 5.4727000000000015]","[4.7542, 4.9092, 5.0268000000000015, 5.1409, 5.2681, 5.3859, 5.5122]",[4.7217],[4.7428],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
43,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,408.846212,419.445614,10.599401999999998,3.3289999999999997,4.5994,1.2704,4.4885,4.5899,0.10139999999999992,ubp,ubp,1.0,-1.0,1.0,"[4.5899, 4.7186, 4.8922, 5.0242, 5.1502, 5.2762]","[4.6265, 4.7797, 4.9324, 5.0774, 5.197500000000002, 5.3196]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
44,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,419.457012,428.08151399999997,8.624502000000009,3.3285,4.338,1.0095,4.488,4.6073,0.11929999999999995,dor,dor,-0.75,0.75,0.125,"[4.6073, 4.7047, 4.8176000000000005, 4.9311, 5.0488, 5.1677, 5.2955000000000005, 5.4357000000000015]","[4.6459, 4.7494000000000005, 4.8607000000000005, 4.9694, 5.0916000000000015, 5.2120000000000015, 5.3405000000000005, 5.4783]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
45,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,428.093212,436.77651399999996,8.683302000000026,3.3242000000000003,4.3337,1.0095,4.4837,4.6661,0.18240000000000034,cdp,cdp,-0.8,0.8,0.09999999999999998,"[4.6661, 4.7986, 4.9283, 5.0541, 5.1713000000000005, 5.2995]","[4.7292000000000005, 4.8467, 4.974, 5.093999999999999, 5.2153, 5.3491]",[5.4626],[5.479],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
46,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,436.788212,447.393014,10.604802000000008,3.333,4.6048,1.2717999999999998,4.4925000000000015,4.5953,0.10279999999999934,rpr,rpr,0.75,-0.75,0.875,"[4.5953, 4.8065000000000015]","[4.6672, 4.8591000000000015]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
47,1,0.0,1,0,0,,1.0,0.0,1.0,0.0,1,447.404412,456.03361399999994,8.629202000000019,3.3316000000000003,4.3411,1.0094999999999996,4.4911,4.6143,0.12319999999999975,ugs,ugs,1.0,-1.0,1.0,[],[],"[4.6143, 4.7389, 4.8422, 4.9511, 5.0585, 5.1836]","[4.6691, 4.7716, 4.8857, 4.9939, 5.1075, 5.2255]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
48,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,456.044212,464.69711399999994,8.652901999999981,3.3297000000000003,4.3392,1.0094999999999996,4.4892,4.638,0.1487999999999996,rho,rho,0.75,0.75,0.875,[],[],"[4.638, 4.7928000000000015, 4.8787, 4.9989, 5.1101, 5.2286, 5.5084, 5.6385000000000005]","[4.7181000000000015, 4.8129, 4.9299, 5.0445, 5.1603, 5.2749000000000015, 5.5286, 5.6685]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
49,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,464.708312,473.349314,8.641002000000015,3.3295000000000003,4.3389999999999995,1.0095,4.489,4.6261,0.13710000000000022,rim,rim,0.75,0.75,0.875,[],[],"[4.6261, 4.7676, 4.8729000000000005, 4.9739, 5.0871, 5.2073, 5.3616, 5.6201]","[4.6935, 4.8039000000000005, 4.9053, 5.0172, 5.1354000000000015, 5.2551000000000005, 5.3818, 5.6528]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
50,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,473.361612,482.00771399999996,8.646102000000043,3.327,4.3365,1.0095,4.4865,4.6312000000000015,0.14470000000000027,udg,udg,1.0,1.0,1.0,"[5.355, 5.4929000000000014]","[5.3993, 5.5266]","[4.6312000000000015, 4.7818000000000005, 4.875, 4.9968, 5.1080000000000005, 5.2527, 5.6092, 5.7678]","[4.7127, 4.8131, 4.9279, 5.0426, 5.1579999999999995, 5.2754, 5.6633, 5.8152]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
51,1,1.0,1,0,0,,1.0,1.0,1.0,1.0,1,482.019712,490.667014,8.647301999999968,3.3279,4.3374000000000015,1.0095000000000005,4.4874,4.6324000000000005,0.14500000000000046,soa,soa,0.8,0.8,0.9,[],[],"[4.6324000000000005, 4.7805, 4.7895, 4.8964, 5.0103, 5.1251000000000015, 5.2634, 5.6779]","[4.7146, 4.7849, 4.8302000000000005, 4.9431, 5.0565000000000015, 5.1691, 5.2871000000000015, 5.7174000000000005]",10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
52,1,1.0,0,1,0,,0.0,1.0,0.0,0.0,1,490.678912,501.27841399999994,10.599501999999973,3.3313,4.5995,1.2681999999999998,4.4908,4.59,0.09919999999999972,usf,usf,1.0,1.0,1.0,"[4.59, 4.8016000000000005, 4.9815000000000005]","[4.6767, 4.8598, 5.0124]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
53,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,501.288912,509.951914,8.663002000000006,3.3222,4.3317000000000005,1.0095000000000005,4.4817,4.6458,0.16410000000000036,afi,afi,-1.0,1.0,0.0,"[4.6458, 4.7866, 4.909, 5.0297]","[4.7155000000000005, 4.8352, 4.9503, 5.0721]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
54,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,509.964412,518.7128150000001,8.748402999999996,3.3225,4.332,1.0094999999999996,4.482,4.7312,0.2492000000000001,cbl,cbl,-0.8,0.8,0.09999999999999998,"[4.7312, 4.8357, 4.9883000000000015, 5.1113, 5.2468, 5.4085]","[4.7534, 4.8992, 5.0358, 5.1587000000000005, 5.2939, 5.4380000000000015]",[4.7406000000000015],[4.7428],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
55,0,1.0,1,0,0,,1.0,1.0,0.0,1.0,1,518.724012,527.440214,8.716201999999953,3.327,4.3365,1.0095,4.4865,4.699,0.21249999999999947,cuh,cuh,-0.8,0.8,0.09999999999999998,"[4.699, 4.815, 4.9101, 5.030200000000002, 5.1478, 5.2853]","[4.7446, 4.8447000000000005, 4.9583, 5.0689, 5.1868, 5.3031000000000015]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
56,1,0.0,0,1,0,,0.0,1.0,0.0,1.0,1,527.450613,538.105614,10.65500099999997,3.333,4.655,1.3219999999999998,4.4925000000000015,4.6455,0.15299999999999958,rrp,rrp,0.75,-0.75,0.875,"[4.6455, 4.8026]","[4.6941000000000015, 4.8275000000000015]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
57,1,0.0,0,1,0,,0.0,0.0,0.0,1.0,1,538.121512,548.752114,10.630601999999953,3.3295000000000003,4.6306,1.3011,4.489,4.6211,0.13210000000000033,rcs,rcs,0.75,-0.75,0.875,"[4.6211, 4.8108, 4.9054]","[4.6623, 4.8167, 4.9555]",[4.7605],[4.8210000000000015],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
58,0,1.0,1,0,0,,1.0,0.0,0.0,1.0,1,548.763112,557.500314,8.737202000000025,3.3295000000000003,4.3389999999999995,1.0095,4.489,4.7200000000000015,0.2310000000000008,ctq,ctq,-0.8,0.8,0.09999999999999998,"[4.7200000000000015, 4.8660000000000005, 4.9717, 5.0621]","[4.7767, 4.8943, 4.9871, 5.1102]",[],[],10,0.5,2.0,0.5,4,3,4,1,0,1,/dev/ttyACM35,stage_training,Alexis,pv_nmdar_eranet,2AFC,Bpod5,915,36010,915,1.6.2,915_stage_training_20210720-161023,2021-07-20,16:10:32.222186,16:27:11.504739
