Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,StimDur,Delay,VarDelay,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Wait,TrialLag,K,RewardSize
363,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2646.360612,2651.527615,5.1670030000000216,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1592,0.32909999999999995,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1592, 4.2629, 4.3761, 4.4979000000000005, 4.6361]","[4.1983000000000015, 4.3076, 4.423, 4.5513, 4.6837]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
364,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2651.537512,2656.693415,5.1559030000003085,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1487,0.3210999999999995,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1487, 4.2874, 4.4049000000000005, 4.5319, 4.6669, 4.8069999999999995, 4.9402, 5.0726]","[4.2136000000000005, 4.3361, 4.4544000000000015, 4.5809000000000015, 4.7133, 4.8519000000000005, 4.984, 5.12]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
365,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2656.710712,2661.867115,5.156402999999956,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1486,0.3184999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1486, 4.2547000000000015, 4.3702000000000005, 4.5057, 4.6314, 4.7565, 4.888999999999999]","[4.1894, 4.2986, 4.4220000000000015, 4.5549, 4.6814, 4.8076, 4.9425]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
366,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2661.877612,2667.004415,5.126802999999653,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1196,0.2919999999999998,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1196, 4.2250000000000005, 4.3452, 4.4682, 4.5952, 4.7259, 4.8636, 4.9928]","[4.1491, 4.2752, 4.3946000000000005, 4.5152, 4.6429, 4.7752, 4.9082, 5.0424000000000015]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
367,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2667.017812,2672.146415,5.128603000000112,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1214,0.2938000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1214, 4.2431, 4.3647, 4.4922, 4.6232000000000015, 4.7619, 4.8959]","[4.1682000000000015, 4.2949, 4.4183, 4.5444, 4.6747000000000005, 4.8068, 4.9451]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
368,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2672.157112000001,2677.326615,5.169503000000077,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1623,0.3346999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1623, 4.2923, 4.4318, 4.7375, 4.9043]","[4.2212000000000005, 4.3519000000000005, 4.493, 4.7975, 4.9513]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
369,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2677.3392120000008,2682.460715,5.121503000000303,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1143,0.2866999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1143, 4.2395000000000005, 4.3644, 4.4873, 4.6342, 4.7624]","[4.1681, 4.29, 4.4096, 4.5364, 4.6638, 4.8162]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
370,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2682.470512000001,2687.586415,5.115903000000344,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1087,0.28109999999999946,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1087, 4.2038, 4.3191000000000015, 4.4414, 4.5696, 4.6984, 4.8306]","[4.1398, 4.2499, 4.3656000000000015, 4.4872000000000005, 4.6166, 4.7427, 4.8763000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
371,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2687.595312,2692.783615,5.188302999999905,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1811,0.3534999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1811, 4.3097, 4.4296000000000015, 4.5537, 4.6837, 4.8162, 4.9589]","[4.2402000000000015, 4.3534000000000015, 4.4724, 4.5981000000000005, 4.7296000000000005, 4.8638, 5.0057]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
372,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2692.793512,2697.911415,5.117902999999842,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1101,0.2799999999999998,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1101, 4.2188, 4.3302000000000005, 4.4548000000000005, 4.5804, 4.7091, 4.8471, 4.9822000000000015]","[4.1518000000000015, 4.2589000000000015, 4.3795, 4.5055000000000005, 4.6349, 4.7634, 4.8956, 5.0361]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
373,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2697.921512,2703.038515,5.117003000000295,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1098,0.2821999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1098, 4.2225, 4.3468, 4.4629, 4.5954000000000015, 4.7362, 4.8817, 5.0243]","[4.1524, 4.2737, 4.3887, 4.5116000000000005, 4.6403, 4.7834, 4.931, 5.072]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
374,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2703.048012,2708.205216,5.157203999999638,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.15,0.3224,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.15, 4.2877, 4.4136000000000015, 4.5416, 4.6706, 4.8017, 4.9349]","[4.2177, 4.3374000000000015, 4.4635, 4.5917, 4.7177, 4.8511000000000015, 4.9816]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
375,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2708.216712,2713.397415,5.180702999999994,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1729,0.3428,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1729, 4.2849, 4.4055, 4.5303, 4.6525, 4.7876]","[4.2172, 4.3303, 4.4533000000000005, 4.5805, 4.7086000000000015, 4.8388]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
376,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2713.407212,2718.516016,5.108803999999964,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1016,0.27399999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.1016, 4.2009, 4.3188, 4.4363, 4.564, 4.7135, 4.8467]","[4.13, 4.2457, 4.3646, 4.4849000000000006, 4.6192, 4.7579, 4.8914]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
377,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2718.526412,2723.670415,5.144002999999884,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1368,0.3091999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1368, 4.2609, 4.3827, 4.5195, 4.6598000000000015]","[4.1898, 4.308, 4.4342000000000015, 4.5685, 4.7104]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
378,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2723.680312,2728.802215,5.121903000000202,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1147,0.2870999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1147, 4.2953, 4.3866000000000005, 4.5138, 4.6421, 4.7683, 4.9192, 5.0425]","[4.1235, 4.3055, 4.4403000000000015, 4.5662, 4.6876000000000015, 4.8132, 4.9483000000000015, 5.0922]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
379,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2728.8122120000007,2733.992015,5.1798029999999935,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1726,0.3449999999999997,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1726, 4.3105, 4.4364, 4.5595, 4.6938, 4.8298000000000005, 4.9723000000000015, 5.1187000000000005]","[4.2366, 4.3602, 4.4842, 4.6084000000000005, 4.7431, 4.8754, 5.0141, 5.1612]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
380,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2734.002612,2739.110915,5.108302999999979,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1005,0.2704,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1005, 4.1972000000000005, 4.3097, 4.4267, 4.5482000000000005, 4.6847, 4.8166, 4.9472000000000005]","[4.1333, 4.2394, 4.3571, 4.4736, 4.6030000000000015, 4.739, 4.8679000000000014, 4.9973]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
381,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2739.124612,2744.301516,5.176903999999922,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1691,0.339,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1691, 4.2845, 4.4039, 4.5245000000000015, 4.6626, 4.8095, 4.9376000000000015]","[4.2137, 4.3321000000000005, 4.4552000000000005, 4.5849, 4.7175, 4.8582, 4.9932]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
382,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,2744.314312,2749.554215,5.2399030000001385,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.2327,0.4051,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.2327, 4.3288, 4.4496, 4.5766, 4.7085, 4.8336000000000015, 4.9763, 5.122999999999999]","[4.2591, 4.3778000000000015, 4.5049, 4.631, 4.7547000000000015, 4.8833, 5.0217, 5.1889]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
383,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2749.563212,2754.750715,5.187503000000107,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1803,0.3526999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[0.0279, 4.1803, 4.3209, 4.4418000000000015, 4.5741000000000005, 4.7032, 4.8394, 4.9697000000000005, 5.1136]","[0.0397, 4.248, 4.3695, 4.4896, 4.6216, 4.7509000000000015, 4.8852, 5.0177000000000005, 5.1567]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
384,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2754.760212,2759.912815,5.152602999999999,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.1454,0.3178000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.1454, 4.3039000000000005, 4.4004, 4.5356000000000005, 4.6547, 4.7821, 4.9212, 5.0608]","[4.1571, 4.3205, 4.4537, 4.5811, 4.7031, 4.8314, 4.9681000000000015, 5.106800000000002]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
385,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2759.922112,2765.042315,5.1202029999999485,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.113,0.2854000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.113, 4.2292000000000005, 4.3491, 4.4786, 4.6114000000000015, 4.7485]","[4.1578, 4.277, 4.3971, 4.5266, 4.6622, 4.7989999999999995]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
386,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,2765.052312000001,2770.161515,5.10920299999998,2.8181000000000003,3.3276000000000003,0.5095000000000001,3.8276,4.102,0.2744,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.102, 4.2145, 4.3437, 4.4753, 4.6221000000000005, 4.7613]","[4.1414, 4.2707000000000015, 4.3937, 4.5258, 4.6673, 4.8119000000000005]",[],[],0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
387,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,2770.170812000001,2775.283115,5.112303000000338,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1045,0.27439999999999953,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.1045, 4.1969, 4.3069999999999995, 4.4285000000000005, 4.5699000000000005]","[4.1274000000000015, 4.24, 4.3536, 4.4773000000000005, 4.6207]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
388,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2775.293812,2780.429115,5.135303000000022,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1275,0.2974000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1275, 4.2351, 4.3418, 4.4587, 4.5925, 4.7313, 4.8687000000000005]","[4.1697000000000015, 4.2765, 4.3871, 4.5106, 4.6444, 4.7813, 4.9184]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
389,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2780.438712,2785.548715,5.110002999999779,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1022,0.2720999999999996,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1022, 4.2019, 4.3093, 4.4215, 4.5536, 4.6807, 4.8109]","[4.1373, 4.2423, 4.3535, 4.4728, 4.6042000000000005, 4.7335, 4.8631]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
390,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2785.558312,2790.687615,5.129302999999709,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1215,0.2913999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1215, 4.2375, 4.3501, 4.4703, 4.5912000000000015, 4.7186, 4.8508]","[4.1642, 4.2767, 4.3999000000000015, 4.5166, 4.6394, 4.7682, 4.9032]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
391,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2790.696912,2795.826915,5.130003000000214,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1222,0.2921,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1222, 4.2382, 4.3485000000000005, 4.4652, 4.5982, 4.7250000000000005]","[4.1698, 4.2833000000000006, 4.3947, 4.5183, 4.6495000000000015, 4.7765]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
392,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2795.838312000001,2801.021715,5.183402999999998,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1756,0.3454999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1756, 4.2908, 4.4048, 4.5328, 4.6711, 4.7917000000000005, 4.915, 5.0432000000000015, 5.1699]","[4.2201, 4.3354, 4.4554, 4.5816, 4.718, 4.8415, 4.9655000000000005, 5.093]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
393,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2801.032912,2806.145115,5.112202999999682,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1044,0.27429999999999977,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1044, 4.184, 4.3037, 4.4163000000000014, 4.5363, 4.6573, 4.7876, 4.931, 5.0516000000000005]","[0.0189, 4.1172, 4.2288000000000014, 4.3491, 4.4635, 4.5832000000000015, 4.7068, 4.8386000000000005, 4.9700000000000015, 5.1047]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
394,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,2806.158212000001,2811.321815,5.163602999999966,2.8206,3.3301000000000003,0.5095000000000001,3.8301,4.1558,0.3256999999999999,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.1558, 4.2647, 4.381, 4.5029]","[4.1953000000000005, 4.3125, 4.4293000000000005, 4.5546000000000015]",0.0071,0.0077,0,0,0.5,2.0,0.0,0,0,1,1,0,1,1,0,0,0.0,0.5,LR,0.0,FD,0.0,0.5,0.5,0.5,/dev/ttyACM-Bpod3,stage_training_v5,Alexis,pv_nmdar_eranet,2AFC_5,Bpod3,4,36003,4,1.8.2,004_stage_training_v5_20240422-172134,2024-04-22,17:21:46.692540,19:02:48.817652,10.0,,,
